vol,kod_kawasan,negeri,kawasan,gelaran,nama,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,remarks,id,uid,new_id,index,tahun_lahir
14,P113,Selangor,SEPANG,YB TUAN,MOHAMED HANIPA BIN MAIDIN,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.113-SEPANG.png,,1203,2501.0,51.0,1156.0,1969.0
14,P114,Kuala Lumpur,KEPONG,YB TUAN,LIM LIP ENG,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.114-KEPONG.png,,1170,3456.0,177.0,1043.0,1972.0
14,P115,Kuala Lumpur,BATU,YB TUAN,P. PRABAKARAN,male,indian,BEBAS > PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.115-BATU.png,,1285,4207.0,380.0,1273.0,1996.0
14,P116,Kuala Lumpur,WANGSA MAJU,YB DATIN PADUKA DR.,TAN YEE KEW,female,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.116-WANGSA MAJU.png,,876,2436.0,48.0,787.0,1953.0
14,P117,Kuala Lumpur,SEGAMBUT,YB PUAN,HANNAH YEOH,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.117-SEGAMBUT.png,,1100,4212.0,381.0,1233.0,1979.0
14,P118,Kuala Lumpur,SETIAWANGSA,YB TUAN,NIK NAZMI BIN NIK AHMAD,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.118-SETIAWANGSA.png,,1264,4213.0,382.0,1268.0,1982.0
14,P119,Kuala Lumpur,TITIWANGSA,YB DATUK SERI,RINA BINTI MOHD HARUN,female,bumiputera,BERSATU,"Menteri Pembangunan, Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2013/Rina.jpg,,1297,4215.0,383.0,1275.0,1973.0
14,P120,Kuala Lumpur,BUKIT BINTANG,YB TUAN,FONG KUI LUN,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.120-BUKIT BINTANG.png,,258,2128.0,29.0,648.0,1946.0
14,P121,Kuala Lumpur,LEMBAH PANTAI,YB TUAN,AHMAD FAHMI BIN MOHAMED FADZIL,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.121-LEMBAH PANTAI.png,,1022,4219.0,384.0,1210.0,1981.0
14,P122,Kuala Lumpur,SEPUTEH,YB PUAN,TERESA KOK,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.122-SEPUTEH.png,,883,2769.0,64.0,889.0,1964.0
14,P123,Kuala Lumpur,CHERAS,YB TUAN,TAN KOK WAI,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.123-CHERAS.png,,866,1825.0,18.0,618.0,1957.0
14,P124,Kuala Lumpur,BANDAR TUN RAZAK,YB DATO' HAJI,KAMARUDIN BIN JAFFAR,male,bumiputera,PH - PKR > BERSATU,Timbalan Menteri Luar Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.124-BANDAR TUN RAZAK.png,,406,3311.0,114.0,835.0,1952.0
14,P125,Putrajaya,PUTRAJAYA,YB DATUK SERI TENGKU,ADNAN BIN TENGKU MANSOR,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.125-PUTRAJAYA.png,,96,3468.0,182.0,808.0,1951.0
14,P126,Negeri Sembilan,JELEBU,YB DATUK SERI,JALALUDDIN BIN ALIAS,male,bumiputera,BN - UMNO,Timbalan Menteri Wilayah Persekutuan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.126-JELEBU.png,,1124,4227.0,385.0,1239.0,1963.0
14,P127,Negeri Sembilan,JEMPOL,YB DATUK SERI HAJI,MOHD SALIM SHARIF,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.127-JEMPOL.png,,1231,4230.0,386.0,1260.0,1965.0
14,P128,Negeri Sembilan,SEREMBAN,YB TUAN,LOKE SIEW FOOK,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.128-SEREMBAN.png,,1174,3477.0,186.0,1046.0,1977.0
14,P129,Negeri Sembilan,KUALA PILAH,YB DATO',EDDIN SYAZLEE BIN SHITH,male,bumiputera,BERSATU,Timbalan Menteri di Jabatan Perdana Menteri (Ekonomi),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.129-KUALA PILAH.png,,1081,4234.0,387.0,1230.0,1974.0
14,P130,Negeri Sembilan,RASAH,YB TUAN,CHA KEE CHIN,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.130-RASAH.png,,1060,4238.0,388.0,1223.0,1974.0
14,P131,Negeri Sembilan,REMBAU,YB TUAN,KHAIRY JAMALUDDIN ABU BAKAR,male,bumiputera,BN - UMNO,Menteri Kesihatan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.131-REMBAU.png,,1150,3478.0,187.0,1034.0,1976.0
14,P132,Negeri Sembilan,PORT DICKSON,YB DATO' SERI,ANWAR BIN IBRAHIM,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2018/YB Port Dickson.png,,141,1426.0,9.0,473.0,1947.0
14,P132,Negeri Sembilan,PORT DICKSON,YB DATUK,DANYAL BALAGOPAL ABDULLAH,male,indian,PH - PKR,,,,resign,1075,4241.0,389.0,1229.0,1951.0
14,P133,Negeri Sembilan,TAMPIN,YB DATUK DR.,HASAN BIN BAHROM,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.133-TAMPIN.png,,1102,4242.0,390.0,1234.0,1956.0
14,P134,Melaka,MASJID TANAH,YB DATUK WIRA HAJAH,MAS ERMIEYATI BINTI SAMSUDIN,female,bumiputera,BN - UMNO > BERSATU,Timbalan Menteri di Jabatan Perdana Menteri (Parlimen dan Undang-Undang),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.134-MASJID TANAH.png,,1187,3840.0,307.0,1151.0,1976.0
14,P135,Melaka,ALOR GAJAH,YB DATUK SERI,MOHD REDZUAN BIN MD. YUSOF,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.135-ALOR GAJAH.png,,1230,4247.0,391.0,1259.0,1957.0
14,P136,Melaka,TANGGA BATU,YB PUAN,RUSNAH BINTI ALUAI,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.136-TANGGA BATU.png,,1308,4248.0,392.0,1278.0,1962.0
14,P137,Melaka,HANG TUAH JAYA,YB DATUK SERI HAJI,SHAMSUL ISKANDAR @ YUSRE BIN HAJI MOHD AKIN,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.137-HANG TUAH JAYA.png,,1327,3142.0,85.0,1188.0,1975.0
14,P138,Melaka,KOTA MELAKA,YB TUAN,KHOO POAY TIONG,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.138-KOTA MELAKA.png,,1153,4252.0,393.0,1246.0,1971.0
14,P139,Melaka,JASIN,YB DATUK SERI HAJI,AHMAD BIN HAMZAH,male,bumiputera,BN - UMNO,Timbalan Menteri Pertanian dan Industri Makanan I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.139-JASIN.png,,1016,3491.0,193.0,1001.0,1949.0
14,P140,Johor,SEGAMAT,YB DATUK SERI DR.,SANTHARA KUMAR A/L RAMANAIDU,male,indian,PH - PKR > BERSATU,"Timbalan Menteri Pelancongan, Seni dan Budaya",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.140-SEGAMAT.png,,1315,3770.0,295.0,1281.0,1971.0
14,P141,Johor,SEKIJANG,YB PUAN HAJAH,NATRAH ISMAIL,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.141-SEKIJANG.png,,1256,4257.0,394.0,1266.0,1951.0
14,P142,Johor,LABIS,YB TUAN,PANG HOK LIONG,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.142-LABIS.png,,1288,3148.0,86.0,1179.0,1955.0
14,P143,Johor,PAGOH,YB TAN SRI DATO' HAJI,MAHIADDIN BIN HAJI MD YASIN,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.143-PAGOH.png,,642,2797.0,67.0,438.0,1947.0
14,P144,Johor,LEDANG,YB TUAN,SYED IBRAHIM BIN SYED NOH,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.144-LEDANG.png,,1347,4261.0,395.0,1288.0,1964.0
14,P145,Johor,BAKRI,YB PUAN,YEO BEE YIN,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.145-BAKRI.png,,1389,4263.0,396.0,1300.0,1983.0
14,P146,Johor,MUAR,YB TUAN,SYED SADDIQ BIN SYED ABDUL RAHMAN,male,bumiputera,BERSATU > BEBAS > MUDA,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.146-MUAR.png,,1348,4266.0,397.0,1289.0,1993.0
14,P147,Johor,PARIT SULONG,YB DATUK SERI DR.,NORAINI BINTI AHMAD,female,bumiputera,BN - UMNO,Menteri Pengajian Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.147-PARIT SULONG.png,,1273,3501.0,198.0,1075.0,1967.0
14,P148,Johor,AYER HITAM,YB DATUK SERI IR. DR.,WEE KA SIONG,male,chinese,BN - MCA,Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.148-AYER HITAM.png,,939,3502.0,199.0,989.0,1968.0
14,P149,Johor,SRI GADING,YB DATUK DR.,SHARUDDIN BIN MD SALLEH,male,bumiputera,BERSATU > BEBAS > PEJUANG,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.149-SRI GADING.png,,1328,4270.0,398.0,1284.0,1956.0
14,P150,Johor,BATU PAHAT,YB DATO',MOHD RASHID HASNON,male,bumiputera,PH - PKR > BERSATU,,Timbalan Yang di-Pertua Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.150-BATU PAHAT.png,,1229,4273.0,399.0,1258.0,1960.0
14,P151,Johor,SIMPANG RENGGAM,YB DR.,MASZLEE BIN MALIK,male,bumiputera,BERSATU > BEBAS > PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.151-SIMPANG RENGGAM.png,,1190,4276.0,400.0,1252.0,1975.0
14,P152,Johor,KLUANG,YB PUAN,WONG SHU QI,female,bumiputera,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.152-KLUANG.png,,1383,4278.0,401.0,1296.0,1983.0
14,P153,Johor,SEMBRONG,YB DATO' SERI,HISHAMMUDDIN TUN HUSSEIN,male,bumiputera,BN - UMNO,Menteri Kanan Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.153-SEMBRONG.png,,319,3510.0,204.0,742.0,1961.0
14,P154,Johor,MERSING,YB DATUK DR. HAJI,ABDUL LATIFF BIN AHMAD,male,bumiputera,BN - UMNO > BERSATU,Menteri di Jabatan Perdana Menteri (Tugas-Tugas Khas),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.154-MERSING.png,,39,3512.0,205.0,804.0,1959.0
14,P155,Johor,TENGGARA,YB DATO' SRI DR.,ADHAM BIN BABA,male,bumiputera,BN - UMNO,"Menteri Sains, Teknologi dan Inovasi",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.155-TENGGARA.png,,95,4284.0,402.0,908.0,1963.0
14,P156,Johor,KOTA TINGGI,YB DATUK,HALIMAH BINTI MOHAMED SADIQUE,female,bumiputera,BN - UMNO,Menteri Perpaduan Negara,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.156-KOTA TINGGI.png,,1097,3515.0,206.0,1021.0,1962.0
14,P157,Johor,PENGERANG,YB DATO' SRI,AZALINA BINTI OTHMAN SAID,female,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.157-PENGERANG.png,,154,3518.0,208.0,911.0,1964.0
14,P158,Johor,TEBRAU,YB TUAN,STEVEN CHOONG SHIAU YOON,male,chinese,PH - PKR > PBM,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.158-TEBRAU.png,,1340,3865.0,315.0,1286.0,1958.0
14,P159,Johor,PASIR GUDANG,YB TUAN,HASSAN BIN ABDUL KARIM,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.159-PASIR GUDANG.png,,1106,1860.0,20.0,1236.0,1951.0
14,P160,Johor,JOHOR BAHRU,YB TUAN HAJI,AKMAL NASRULLAH BIN MOHD NASIR,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.160-JOHOR BAHRU.png,,1034,4289.0,403.0,1214.0,1986.0
14,P161,Johor,PULAI,YB DATUK SERI HAJI,SALAHUDDIN BIN AYUB,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.161-PULAI.png,,780,2958.0,78.0,975.0,1962.0
14,P162,Johor,ISKANDAR PUTERI,YB TUAN,LIM KIT SIANG,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.162-ISKANDAR PUTERI.png,,469,698.0,1.0,268.0,1941.0
14,P163,Johor,KULAI,YB PUAN,TEO NIE CHING,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.163-KULAI.png,,1359,3434.0,166.0,1097.0,1981.0
14,P164,Johor,PONTIAN,YB DATUK SERI HAJI,AHMAD BIN HAJI MASLAN,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.164-PONTIAN.png,,1017,3527.0,212.0,1002.0,1966.0
14,P165,Johor,TANJUNG PIAI,YB DATUK WIRA DR.,MOHD FARID MOHD RAFIK,male,bumiputera,BERSATU,,,,death,1211,3529.0,213.0,1256.0,1977.0
14,P165,Johor,TANJUNG PIAI,YB DATO' SRI DR.,WEE JECK SENG,male,chinese,BN - MCA,Timbalan Menteri Perusahaan Perladangan dan Komoditi II,,https://www.parlimen.gov.my/images/webuser/ahli/2019/p165.png,,1370,3529.0,213.0,1100.0,1964.0
14,P166,Labuan,LABUAN,YB DATUK,ROZMAN BIN ISLI,male,bumiputera,BN - UMNO > WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.166-LABUAN.png,,1305,3875.0,318.0,1182.0,1965.0
14,P167,Sabah,KUDAT,YB DATUK,ABD RAHIM BIN BAKRI,male,bumiputera,BN - UMNO > BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.167-KUDAT.png,,45,3533.0,215.0,902.0,1961.0
14,P168,Sabah,KOTA MARUDU,YB DATUK SERI PANGLIMA DR.,JOHNITY @ MAXIMUS BIN ONGKILI,male,bumiputera,PBS,Menteri di Jabatan Perdana Menteri (Hal Ehwal Sabah dan Sarawak),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.168-KOTA MARUDU.png,,1133,3537.0,216.0,1240.0,1954.0
14,P169,Sabah,KOTA BELUD,YB PUAN,ISNARAISSAH MUNIRAH BT MAJILIS @ FAKHARUDY,female,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.169-KOTA BELUD.png,,1121,3882.0,319.0,1238.0,1982.0
14,P170,Sabah,TUARAN,YB DATUK SERI PANGLIMA,MADIUS BIN TANGAU,male,bumiputera,UPKO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.170-TUARAN.png,,496,3888.0,320.0,844.0,1958.0
14,P171,Sabah,SEPANGGAR,YB DATUK,MOHD AZIS BIN JAMMAN,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.171-SEPANGGAR.png,,1209,4314.0,404.0,1255.0,1975.0
14,P172,Sabah,KOTA KINABALU,YB TUAN,CHAN FOONG HIN,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.172-KOTA KINABALU.png,,1061,3587.0,232.0,1224.0,1979.0
14,P173,Sabah,PUTATAN,YB TUAN,AWANG HUSAINI BIN SAHARI,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.173-PUTATAN.png,,1049,4317.0,405.0,1219.0,1967.0
14,P174,Sabah,PENAMPANG,YB DATUK,IGNATIUS DORELL LEIKING,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.174-PENAMPANG.png,,1115,3898.0,323.0,1131.0,1971.0
14,P175,Sabah,PAPAR,YB TUAN HAJI,AHMAD BIN HASSAN,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.175-PAPAR.png,,1018,4322.0,406.0,1208.0,1961.0
14,P176,Sabah,KIMANIS,YB DATUK,MOHAMAD BIN ALAMIN,male,bumiputera,BN - UMNO,Timbalan Menteri Pendidikan II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/kimanis.png,,1197,5082.0,543.0,1253.0,1972.0
14,P177,Sabah,BEAUFORT,YB DATUK SERI PANGLIMA HAJAH,AZIZAH BINTI DATUK SERI PANGLIMA HAJI MOHD DUN,female,bumiputera,BN - UMNO > BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P197 GAMBAR.jpg,,157,3903.0,324.0,912.0,1955.0
14,P178,Sabah,SIPITANG,YB DATUK,YAMANI HAFEZ BIN MUSA,male,bumiputera,BN - UMNO > BERSATU,Timbalan Menteri Kewangan II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.178-SIPITANG.png,,1388,4325.0,407.0,1299.0,1978.0
14,P179,Sabah,RANAU,YB DATUK,JONATHAN BIN YASIN,male,bumiputera,PH - PKR > BERSATU,Timbalan Menteri Dalam Negeri II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.179-RANAU.png,,1134,3566.0,226.0,1241.0,1967.0
14,P180,Sabah,KENINGAU,YB DATUK SERI PANGLIMA DR.,GAPARI BIN KATINGAN@ GEOFFREY KITINGAN,male,bumiputera,STAR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.180-KENINGAU.png,,1091,5103.0,547.0,1231.0,1947.0
14,P181,Sabah,TENOM,YB PUAN,NOORITA BINTI SUAL,female,bumiputera,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.181-TENOM.png,,1270,4336.0,408.0,1271.0,1980.0
14,P182,Sabah,PENSIANGAN,YB DATUK,ARTHUR JOSEPH KURUP,male,bumiputera,BN - PBRS,Timbalan Menteri Kerja Raya,,https://www.parlimen.gov.my/images/webuser/ahli//P.182-PENSIANGAN.png,,1047,4340.0,409.0,1217.0,1982.0
14,P183,Sabah,BELURAN,YB DATUK SERI DR.,RONALD KIANDEE,male,bumiputera,BN - UMNO > BERSATU,Menteri Pertanian dan Industri Makanan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.183-BELURAN.png,,759,2857.0,68.0,876.0,1961.0
14,P184,Sabah,LIBARAN,YB DATUK,ZAKARIA BIN MOHD. EDRIS,male,bumiputera,BN - UMNO > BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.184-LIBARAN.png,,1400,4347.0,410.0,1302.0,1951.0
14,P185,Sabah,Batu Sapi,YB DATUK,LIEW VUI KEONG,male,chinese,WARISAN,,,,death,1167,3581.0,229.0,1041.0,1960.0
14,P185,Sabah,Batu Sapi,,,,,,,,,kosong,9999999,9999999.0,579.0,,
14,P186,Sabah,SANDAKAN,YB DATUK,WONG TIEN FATT @ WONG NYUK FOH,male,chinese,PH - DAP,,,,death,1386,3924.0,327.0,1202.0,1955.0
14,P186,Sabah,SANDAKAN,YB PUAN,VIVIAN WONG SHIR YEE,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2019/YB Sandakan.jpg,,1363,5131.0,552.0,1292.0,1989.0
14,P187,Sabah,KINABATANGAN,YB DATUK SERI PANGLIMA,BUNG MOKTAR BIN RADIN,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.187-KINABATANGAN.png,,177,2861.0,69.0,915.0,1960.0
14,P188,Sabah,LAHAD DATU,YB DATUK,MOHAMADDIN BIN KETAPI,male,bumiputera,WARISAN > PBM,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/27.jpg,,1201,2224.0,32.0,1254.0,1958.0
14,P189,Sabah,SEMPORNA,YB DATUK SERI PANGLIMA HAJI,MOHD SHAFIE BIN HAJI APDAL,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.189-SEMPORNA.png,,589,3585.0,231.0,767.0,1957.0
14,P190,Sabah,TAWAU,YB DATUK,LIEW CHIN JIN,female,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.190-TAWAU.png,,1165,3204.0,90.0,1248.0,1952.0
14,P191,Sabah,KALABAKAN,YB TUAN,MA'MUN BIN SULAIMAN,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.191-KALABAKAN.png,,1177,4360.0,411.0,1250.0,1965.0
14,P192,Sarawak,MAS GADING,YB TUAN,MORDI BIMOL,male,bumiputera,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.192-MAS GADING.png,,1241,3940.0,331.0,1263.0,1985.0
14,P193,Sarawak,SANTUBONG,YB DATO SRI DR. HAJI,WAN JUNAIDI BIN TUANKU JAAFAR,male,bumiputera,GPS - PBB,Menteri di Jabatan Perdana Menteri (Parlimen dan Undang-Undang),,https://www.parlimen.gov.my/images/webuser/ahli/2013/junaidi.jpg,,926,2242.0,36.0,705.0,1946.0
14,P194,Sarawak,PETRA JAYA,YB DATO' SRI HAJI,FADILLAH BIN YUSOF,male,bumiputera,GPS - PBB,Menteri Kanan Kerja Raya,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.194-PERTAJAYA.png,,249,3242.0,93.0,924.0,1962.0
14,P195,Sarawak,BANDAR KUCHING,YB DR.,KELVIN YII LEE WUEN,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.195-BANDAR KUCHING.png,,1145,4367.0,412.0,1244.0,1986.0
14,P196,Sarawak,STAMPIN,YB TUAN,CHONG CHIENG JEN,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.196-STAMPIN.png,,215,2874.0,70.0,918.0,1971.0
14,P197,Sarawak,KOTA SAMARAHAN,YB DATUK HAJAH,RUBIAH BINTI HAJI WANG,female,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.197-KOTA SAMARAHAN.png,,1306,3947.0,333.0,1183.0,1968.0
14,P198,Sarawak,PUNCAK BORNEO,YB DATUK,WILLIE ANAK MONGIN,male,bumiputera,PH - PKR > BERSATU,Timbalan Menteri Perusahaan Perladangan dan Komoditi I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.198-PUNCAK BORNEO.png,,1376,3949.0,334.0,1293.0,1975.0
14,P199,Sarawak,SERIAN,YB DATO' SRI (DR),RICHARD RIOT ANAK JAEM,male,bumiputera,GPS - SUPP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.199-SERIAN.png,,754,2236.0,35.0,694.0,1951.0
14,P200,Sarawak,BATANG SADONG,YB DATO' SRI HAJAH,NANCY BINTI SHUKRI,female,bumiputera,GPS - PBB,"Menteri Pelancongan, Seni dan Budaya",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.200-BATANG SADONG.png,,1254,3603.0,236.0,1071.0,1961.0
14,P201,Sarawak,BATANG LUPAR,YB DATO SRI HAJAH,ROHANI BINTI ABDUL KARIM,female,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.201-BATANG LUPAR.png,,758,2230.0,33.0,696.0,1955.0
14,P202,Sarawak,SRI AMAN,YB DATO',MASIR ANAK KUJAT,male,bumiputera,PRS > PSB > BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.202-SRI AMAN.png,,1188,3607.0,237.0,1050.0,1955.0
14,P203,Sarawak,LUBOK ANTU,YB TUAN,TAMBAT@ JUGAH ANAK MUYANG,male,bumiputera,PH - PKR > BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.203-LUBOK ANTU.png,,1352,4379.0,413.0,1290.0,1964.0
14,P204,Sarawak,BETONG,YB DATUK,ROBERT LAWSON CHUAT,male,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.204-BETONG.png,,1298,4383.0,414.0,1276.0,1959.0
14,P205,Sarawak,SARATOK,YB DATUK,ALI ANAK BIJU,male,bumiputera,PH - PKR > BERSATU,Timbalan Menteri Tenaga dan Sumber Asli,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.205-SARATOK.png,,1035,3958.0,336.0,1215.0,1968.0
14,P206,Sarawak,TANJONG MANIS,YB TUAN HAJI,YUSUF BIN ABD WAHAB,male,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.206-TANJONG MANIS.png,,1393,4385.0,415.0,1301.0,1964.0
14,P207,Sarawak,IGAN,YB TUAN HAJI,AHMAD JOHNIE BIN HAJI ZAWAWI,male,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.207-IGAN.png,,1027,4388.0,416.0,1212.0,1962.0
14,P208,Sarawak,SARIKEI,YB TUAN,WONG LING BIU,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.208-SARIKEI.png,,1382,3962.0,337.0,1200.0,1959.0
14,P209,Sarawak,JULAU,YB DATUK,LARRY SOON @ LARRY SNG WEI SHIEN,male,chinese,PH - PKR > PBM,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.209-JULAU.png,,1159,3956.0,335.0,1247.0,1979.0
14,P210,Sarawak,KANOWIT,YB DATUK,AGO ANAK DAGANG,male,bumiputera,GPS - PRS,Timbalan Menteri Kesihatan II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.210-KANOWIT.png,,3,3265.0,95.0,897.0,1959.0
14,P211,Sarawak,LANANG,YB PUAN,ALICE LAU KIONG YIENG,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.211-LANANG.png,,1037,3967.0,338.0,1119.0,1981.0
14,P212,Sarawak,SIBU,YB TUAN,OSCAR LING CHAI YEW,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.212-SIBU.png,,1282,3969.0,339.0,1175.0,1977.0
14,P213,Sarawak,MUKAH,YB DATO HAJJAH,HANIFAH HAJAR TAIB,female,bumiputera,GPS - PBB,Timbalan Menteri di Jabatan Perdana Menteri (Hal Ehwal Sabah dan Sarawak),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.213-MUKAH.png,,1099,4397.0,418.0,1232.0,1972.0
14,P214,Sarawak,SELANGAU,YB TUAN,BARU BIAN,male,bumiputera,PH - PKR > PSB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.214-SELANGAU.png,,1058,3981.0,342.0,1222.0,1958.0
