vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar
12.0,P110,Selangor,Klang,Y.B. Tuan,Charles Anthony a/l R. Santiago,,male,india,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P110-KLANG.jpg
12.0,P112,Selangor,Kuala Langat,Y.B. Tuan,Abdullah Sani bin Abdul Hamid,,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P112-KLANGAT.jpg
12.0,P113,Selangor,Sepang,Y.B. Dato' Ir.,Mohd Zin bin Mohamed,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/SEPANG.JPG
12.0,P092,Selangor,Sabak Bernam,Y.B. Datuk,Abd. Rahman bin Bakri,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P092-SABAKBERNAM.jpg
12.0,P093,Selangor,Sungai Besar,Y.B. Dato',Noriah binti Kasnon,,female,bumiputera,BN - UMNO,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2010/P093-SGBESAR.jpg
12.0,P096,Selangor,Kuala Selangor,Y.B. Dr. Haji,Dzulkefly Ahmad,,male,,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P096-KSELANGOR.jpg
12.0,P098,Selangor,Gombak,Y.B. Tuan,Mohamed Azmin bin Ali,,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P098-GOMBAK.jpg
12.0,P099,Selangor,Ampang,Y.B. Puan Hajah,Zuraida binti Kamaruddin,,female,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P099-AMPANG.jpg
12.0,P101,Selangor,Hulu Langat,Y.B. Dr.,Che Rosli bin Che Mat,,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P101-HLLANGAT.jpg
12.0,P103,Selangor,Puchong,Y.B. Tuan,Gobind Singh Deo,,male,india,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P103-PUCHONG.jpg
12.0,P104,Selangor,Kelana Jaya,Y.B. Tuan,Gwo-Burne Loh,,male,,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P104-KLNJAYA.jpg
12.0,P108,Selangor,Shah Alam,Y.B. Tuan,Khalid bin Abd Samad,,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P108-SHAHALAM.jpg
12.0,P111,Selangor,Kota Raja,Y.B. Dr.,Siti Mariah binti Mahmud,,female,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P111-KOTARAJA.jpg
12.0,P115,WP Kuala Lumpur,Batu,Y.B. Tuan,Chua Tian Chang,,male,,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P115-BATU.jpg
12.0,P117,WP Kuala Lumpur,Segambut,Y.B. Tuan,Lim Lip Eng,,male,,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P117-SEGAMBUT.jpg
12.0,P121,WP Kuala Lumpur,Lembah Pantai,Y.B. Puan,Nurul Izzah binti Anwar,,female,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P121-LMBHPANTAI.jpg
12.0,P124,WP Kuala Lumpur,Bandar Tun Razak,Y.B. Tan Sri Dato' Seri,Abd Khalid bin Ibrahim,,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P124-BDRTUNRAZAK.jpg
12.0,P166,WP Labuan,Labuan,Y.B. Datuk Haji,Yussof bin Haji Mahal,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P166-LABUAN.jpg
12.0,P116,WP Kuala Lumpur,Wangsa Maju,Y.B. Tuan,Wee Choo Keong,,male,,BEBAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P116-WGSMAJU.jpg
12.0,P119,WP Kuala Lumpur,Titiwangsa,Y.B. Dr. (Meninggal Dunia),Lo' Lo' binti Hj Mohamad Ghazali,,female,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P119-TITIWANGSA.jpg
12.0,P125,WP Putrajaya,Putrajaya,Y.B. Datuk Seri,Tengku Adnan bin Tengku Mansor,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P125-PUTRAJAYA3.jpg
12.0,P126,Negeri Sembilan,Jelebu,Y.B. Dato' Seri Utama Dr.,Rais Bin Yatim,,male,bumiputera,BN - UMNO,"Menteri Penerangan, Komunikasi dan Kebudayaan",,https://www.parlimen.gov.my/images/webuser/ahli/2010/P126-JELEBU1.jpg
12.0,P128,Negeri Sembilan,Seremban,Y.B Tuan,John a/l Fernandez,,male,india,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P128-SEREMBAN.jpg
12.0,P130,Negeri Sembilan,Rasah,Y.B. Tuan,Loke Siew Fook,,male,,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/siewfook.jpg
12.0,P132,Negeri Sembilan,Telok Kemang,Y.B. Dato',Kamarul Baharin bin Abbas,,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P132-TELUKKEMANG.jpg
12.0,P133,Negeri Sembilan,Tampin,Y.B. Datuk Seri,Shaziman bin Abu Mansor,,male,bumiputera,BN - UMNO,Menteri Kerja Raya,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P133-TAMPIN.jpg
12.0,P127,Negeri Sembilan,Jempol,Y.B. Dato',Lilah bin Yasin,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P127-JEMPOL.jpg
12.0,P129,Negeri Sembilan,Kuala Pilah,Y.B. Dato' Haji,Hasan bin Malek,,male,bumiputera,BN - UMNO,Timbalan Menteri Kemajuan Luar Bandar Dan Wilayah,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P129-KUALAPILAH.jpg
12.0,P131,Negeri Sembilan,Rembau,Y.B. Tuan,Khairy Jamaluddin,,male,,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P131-REMBAU.jpg
12.0,P134,Melaka,Masjid Tanah,Y.B. Datuk Wira,Abu Seman bin Haji Yusop,,male,bumiputera,BN - UMNO,Timbalan Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/abu.seman.yusop[1].jpg
12.0,P135,Melaka,Alor Gajah,Y.B. Tan Sri Dr.,Fong Chan Onn,,,,BN - MCA,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/fong.chang.onn[1].jpg
12.0,P136,Melaka,Tangga Batu,Y.B. Datuk Wira Ir. Haji,Idris bin Haji Haron,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P136-TANGGABATU.jpg
12.0,P137,Melaka,Bukit katil,Y.B. Datuk,Md Sirat bin Abu,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P137-BKTKATIL.jpg
12.0,P139,Melaka,Jasin,Y.B. Datuk Wira Haji,Ahmad bin Haji Hamzah,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P139-JASIN.jpg
12.0,P151,Johor,Simpang Renggam,Y.B. Tuan,Liang Teck Meng,,male,,BN - GERAKAN,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P151-SPGRENGGAM.jpg
12.0,P153,Johor,Sembrong,Y.B. Dato' Seri,Hishammuddin bin Tun Hussein,,male,bumiputera,BN - UMNO,Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P153-SEMBRONG.jpg
12.0,P165,Johor,Tanjong Piai,Y.B. Datuk,Wee Jeck Seng,,,,BN - MCA,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P165-TANJGPIAI.jpg
12.0,P143,Johor,Pagoh,Y.A.B. Tan Sri Dato' Haji,Muhyiddin bin Mohd. Yassin,,male,bumiputera,BN - UMNO,Timbalan Perdana Menteri Dan Menteri Pelajaran,,https://www.parlimen.gov.my/images/webuser/ahli/2010/TPM.jpg
12.0,P145,Johor,Bakri,Y.B. Tuan,Er Teck Hwa,,male,,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P145-BAKRI.jpg
12.0,P149,Johor,Sri Gading,Y.B. Datuk Haji,Mohamad bin Haji Aziz,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P149-SRIGADING.jpg
12.0,P152,Johor,Kluang,Y.B. Dato' Dr.,Hou Kok Chung,,,,BN - MCA,Timbalan Menteri Pengajian Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P152-KLUANG.jpg
12.0,P154,Johor,Mersing,Y.B. Datuk Dr. Haji,Abdul Latiff bin Ahmad,,male,bumiputera,BN - UMNO,Timbalan Menteri Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P154-MERSING2.jpg
12.0,P156,Johor,Kota Tinggi,Y.B. Tan Sri Datuk Seri,Syed Hamid bin Syed Jaafar Albar,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P156-KOTATINGGI2.jpg
12.0,P159,Johor,Pasir Gudang,Y.B. Dato' Seri,Mohamed Khaled bin Haji Nordin,,male,bumiputera,BN - UMNO,Menteri Pengajian Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2010/mohamed.khaled.nordin[1].jpg
12.0,P163,Johor,Kulai,Y.B. Tan Sri,Ong Ka Ting,,,,BN - MCA,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/ong.ka.ting.jpg
12.0,P140,Johor,Segamat,Y.B. Datuk Seri Dr.,S. Subramaniam,,,,BN - MIC,Menteri Sumber Manusia,,https://www.parlimen.gov.my/images/webuser/ahli/2010/subramaniam[1].jpg
12.0,P141,Johor,Sekijang,Y.B. Datuk Haji,Baharum bin Haji Mohamed,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P141-SEKIJANG.jpg
12.0,P142,Johor,Labis,Y.B. Datuk,Chua Tee Yong,,,,BN - MCA,Timbalan Menteri Pertanian Dan Industri Asas Tani,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P142-LABIS.jpg
12.0,P144,Johor,Ledang,Y.B. Tuan Ir. Haji,Hamim bin Samuri,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P144-LEDANG.jpg
12.0,P146,Johor,Muar,Y.B. Dato',Razali bin Haji Ibrahim,,male,bumiputera,BN - UMNO,Timbalan Menteri Belia Dan Sukan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P146-MUAR2.jpg
12.0,P147,Johor,Parit Sulong,Y.B. Dato',Noraini binti Ahmad,,female,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P147-PARITSULONG.jpg
12.0,P150,Johor,Batu Pahat,Y.B. Dr. Haji,Mohd Puad bin Zarkashi,,male,bumiputera,BN - UMNO,Timbalan Menteri Pelajaran,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P150-BATUPAHAT.jpg
12.0,P155,Johor,Tenggara,Y.B. Datuk,Halimah binti Mohd Sadique,,female,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P155-TENGGARA.jpg
12.0,P158,Johor,Tebrau,Y.B. Tuan,Teng Boon Soon,,male,,BN - MCA,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P158-TEBRAU2.jpg
12.0,P160,Johor,Johor Bahru,Y.B. Tan Sri Datuk Seri,Shahrir bin Abdul Samad,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/JOHORBAHRU.JPG
12.0,P161,Johor,Pulai,Y.B. Datuk,Nur Jazlan bin Mohamad,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P161-PULAI2.jpg
12.0,P162,Johor,Gelang Patah,Y.B. Puan,Tan Ah Eng,,female,,BN - MCA,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P162-GLPATAH.jpg
12.0,P164,Johor,Pontian,Y.B. Datuk Haji,Ahmad bin Haji Maslan,,male,bumiputera,BN - UMNO,Timbalan Menteri di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P164-PONTIAN.jpg
12.0,P157,Johor,Pengerang,Y.B. Dato' Sri,Azalina Dato' Othman Said,,,,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/azalina.othman[1].jpg
12.0,P168,Sabah,Kota Marudu,Y.B. Datuk Seri Panglima Dr.,Maximus @ Johnity Ongkili,,,,BN - PBS,"Menteri Sains, Teknologi Dan Inovasi",,https://www.parlimen.gov.my/images/webuser/ahli/2010/KOTAMARUDU.JPG
12.0,P169,Sabah,Kota Belud,Y.B. Dato' Haji,Abdul Rahman bin Haji Dahlan,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P169-KOTABELUD.jpg
12.0,P170,Sabah,Tuaran,Y.B. Datuk Seri Panglima,Wilfred Mojilip Bumburing,,,,BEBAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P170-TUARAN.jpg
12.0,P172,Sabah,Kota Kinabalu,Y.B. Tuan Dr.,Hiew King Cheu,,male,,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P172-KTKINABALU.jpg
12.0,P176,Sabah,Kimanis,Y.B. Dato' Sri,Anifah bin Haji Aman,,male,bumiputera,BN - UMNO,Menteri Luar Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P176-KIMANIS1.jpg
12.0,P178,Sabah,Sipitang,Y.B. Datuk,Sapawi bin Haji Amat Wasali @ Ahmad,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P178-SIPITANG.jpg
12.0,P179,Sabah,Ranau,Y.B. Datuk,Siringan bin Gubat,,male,bumiputera,BN - UPKO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P179-RANAU.jpg
12.0,P180,Sabah,Keningau,Y.B. Datuk Seri Panglima,Joseph Pairin Kitingan,,,,BN - PBS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P180-KENINGAU1.jpg
12.0,P183,Sabah,Beluran,Y.B. Datuk,Ronald Kiandee,,,,BN - UMNO,,Timbalan Yang di-Pertua Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2010/P183-BELURAN.jpg
12.0,P184,Sabah,Libaran,Y.B. Datuk,Juslie Ajirol,,,,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P184-LIBARAN.jpg
12.0,P187,Sabah,Kinabatangan,Y.B. Datuk,Bung Moktar bin Radin,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P187-KINABATANGAN1.jpg
12.0,P189,Sabah,Semporna,Y.B. Dato' Seri Haji,Mohd Shafie bin Hj. Apdal,,male,bumiputera,BN - UMNO,Menteri Kemajuan Luar Bandar Dan Wilayah,,https://www.parlimen.gov.my/images/webuser/ahli/2010/mohd.shafie.apdal[1].jpg
12.0,P190,Sabah,Tawau,Y.B. Datuk,Chua Soon Bui,,,,SAPP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P190-TAWAU.jpg
12.0,P167,Sabah,Kudat,Y.B. Datuk Haji,Abd Rahim bin Bakri,,male,bumiputera,BN - UMNO,Timbalan Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P167-KUDAT1.jpg
12.0,P171,Sabah,Sepanggar,Y.B. Datuk,Enchin bin Majimbun @ Eric,,male,bumiputera,SAPP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P171-SEPANGGAR1.jpg
12.0,P173,Sabah,Putatan,Y.B. Datuk Dr.,Makin @ Marcus Mojigoh,,,,BN - UPKO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P173-PUTATAN.jpg
12.0,P174,Sabah,Penampang,Y.B. Tan Sri,Bernard Giluk Dompok,,,,BN - UPKO,"Menteri Perusahaan, Perladangan Dan Komoditi",,https://www.parlimen.gov.my/images/webuser/ahli/2010/bernard.giluk.dompok.jpg
12.0,P175,Sabah,Papar,Y.B. Datuk,Rosnah binti Haji Abdul Rashid Shirlin,,female,bumiputera,BN - UMNO,Timbalan Menteri Kesihatan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P175-PAPAR.jpg
12.0,P177,Sabah,Beaufort,Y.B. Datuk Seri Panglima Haji,Lajim bin Haji Ukin,,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P177-BEAUFORT.jpg
12.0,P181,Sabah,Tenom,Y.B. Datuk,Raime Unggi,,,,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P181-TENOM.jpg
12.0,P182,Sabah,Pensiangan,Y.B. Tan Sri Datuk Seri Panglima,Joseph Kurup,,,,BN - PBRS,Timbalan Menteri Sumber Asli Dan Alam Sekitar,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P182-PENSIANGAN.jpg
12.0,P188,Sabah,Silam,Y.B. Tuan Haji,Salleh bin Kalbi,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P188-SILAM.jpg
12.0,P191,Sabah,Kalabakan,Y.B. Datuk Seri Panglima Haji,Abdul Ghapur bin Salleh,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P191-KALABAKAN1.jpg
12.0,P192,Sarawak,Mas Gading,Y.B. Datuk Dr.,Tekhee @Tiki anak Lafe,,,bumiputera,BN - SPDP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P192-MASGADING.jpg
12.0,P193,Sarawak,Santubong,Y.B. Datuk Dr. Haji,Wan Junaidi bin Tuanku Jaafar,,male,bumiputera,BN - PBB,,Timbalan Yang di-Pertua Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2010/P193-SANTUBONG.jpg
12.0,P196,Sarawak,Stampin,Y.B. Dato',Yong Khoon Hian @ Yong Khoon Seng,,,,BN - SUPP,Timbalan Menteri Kerja Raya,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P196-STAMPIN.jpg
12.0,P197,Sarawak,Kota Samarahan,Y.B. Dato' Sri,Sulaiman Abdul Rahman Taib,,,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P197-KOTASEMARAHAN.jpg
12.0,P198,Sarawak,Mambong,Y.B. Dato' Dr.,James Dawos Mamit,,,,BN - PBB,Timbalan Menteri Pelancongan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P198-MAMBONG.jpg
12.0,P199,Sarawak,Serian,Y.B. Datuk,Richard Riot Anak Jaem,,,bumiputera,BN - SUPP,Timbalan Menteri Luar Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P199-SERIAN.jpg
12.0,P201,Sarawak,Batang Lupar,Y.B. Datuk Hajah,Rohani binti Haji Abd. Karim,,female,bumiputera,BN - PBB,"Timbalan Menteri Perdagangan Dalam Negeri, Koperasi Dan Kepenggunaan",,https://www.parlimen.gov.my/images/webuser/ahli/2010/P201-BTGLUPAR.jpg
12.0,P202,Sarawak,Sri Aman,Y.B. Tuan,Masir Anak Kujat,,male,bumiputera,BN - PRS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P202-SRIAMAN.jpg
12.0,P203,Sarawak,Lubok Antu,Y.B. Tuan,William @ Nyallau Badak,,,,BN - PRS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P203-LUBOKANTU.jpg
12.0,P204,Sarawak,Betong,Y.B. Dato Sri,Douglas Uggah Embas,,,,BN - PBB,Menteri Sumber Asli Dan Alam Sekitar,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P204-BETONG2.jpg
12.0,P207,Sarawak,Igan,Y.B. Datuk Haji,Abdul Wahab bin Haji Dolah,,male,bumiputera,BN - PBB,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P207-IGAN.jpg
12.0,P208,Sarawak,Sarikei,Y.B. Tuan,Ding Kuong Hiing,,male,,BN - SUPP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P208-SARIKEI.jpg
12.0,P211,Sarawak,Lanang,Y.B. Datuk,Tiong Thai King,,,,BN - SUPP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P211-LANANG.jpg
12.0,P214,Sarawak,Selangau,Y.B. Datuk,Joseph Entulu Anak Belaun,,,bumiputera,BN - PRS,Timbalan Menteri Kemajuan Luar Bandar Dan Wilayah,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P214-SELANGAU.jpg
12.0,P215,Sarawak,Kapit,Y.B. Datuk,Alexander Nanta Linggi,,,,BN - PBB,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P215-KAPIT.jpg
12.0,P217,Sarawak,Bintulu,Y.B. Dato' Seri,Tiong King Sing,,,,BN - SPDP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P217-BINTULU.jpg
12.0,P218,Sarawak,Sibuti,Y.B. Tuan Haji,Ahmad Lai bin Bujang,,male,bumiputera,BN - PBB,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P218-SIBUTI.jpg
12.0,P219,Sarawak,Miri,Y.B. Dato' Sri,Peter Chin Fah Kui,,,,BN - SUPP,"Menteri Tenaga, Teknologi Hijau Dan Air",,https://www.parlimen.gov.my/images/webuser/ahli/2010/P219-MIRI.jpg
12.0,P194,Sarawak,Petra Jaya,Y.B. Datuk Haji,Fadilah bin Haji Yusof,,male,bumiputera,BN - PBB,"Timbalan Menteri Sains, Teknologi Dan Inovasi",,https://www.parlimen.gov.my/images/webuser/ahli/2010/P194-PETRAJAYA1.jpg
12.0,P200,Sarawak,Batang Sadong,Y.B. Puan Hajah,Nancy binti Haji Shukri,,female,bumiputera,BN - PBB,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P200-BTGSADONG.jpg
12.0,P205,Sarawak,Saratok,Y.B. Tuan,Jelaing Anak Mersat,,male,bumiputera,BN - SPDP,Timbalan Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P205-SARATOK1.jpg
12.0,P209,Sarawak,Julau,Y.B. Dato',Joseph Salang Anak Gandum,,,bumiputera,BN - PRS,"Timbalan Menteri Penerangan, Komunikasi dan Kebudayaan",,https://www.parlimen.gov.my/images/webuser/ahli/2010/P209-JULAU.jpg
12.0,P213,Sarawak,Mukah,Y.B. Dato' Sri Dr.,Muhammad Leo Micheal Toyad Abdullah,,,,BN - PBB,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P213-MUKAH.jpg
12.0,P019,Kelantan,Tumpat,Y.B. Dato' Haji,Kamarudin bin Jaffar,,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P019-TUMPAT.jpg
12.0,P022,Kelantan,Pasir Mas,Y.B. Dato',Ibrahim Ali,,,,BEBAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P022-PASIRMAS.jpg
12.0,P023,Kelantan,Rantau Panjang,Y.B. Puan Hajah,Siti Zailah binti Mohd Yusoff,,female,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P023-RNTPJG.jpg
12.0,P043,Pulau Pinang,Bagan,Y.B. Tuan,Lim Guan Eng,,male,,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P043-BAGAN.jpg
12.0,P044,Pulau Pinang,Permatang pauh,Y.B. Dato' Seri,Anwar bin Ibrahim,,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P044-PMTGPAUHanwar2.jpg
12.0,P045,Pulau Pinang,Bukit Mertajam,Y.B. Puan,Chong Eng,,female,,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P045-BUKITMERTAJAM.jpg
12.0,P051,Pulau Pinang,Bukit Gelugor,Y.B. Tuan,Karpal Singh a/l Ram Singh,,male,india,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P051-BUKITGELUGOR1.jpg
12.0,P064,Perak,Ipoh Timur,Y.B. Tuan,Lim Kit Siang,,male,,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P064-IPOHTIMUR.jpg
12.0,P114,WP Kuala Lumpur,Kepong,Y.B. Dr.,Tan Seng Giaw,,,,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P114-KEPONG.jpg
12.0,P120,WP Kuala Lumpur,Bukit Bintang,Y.B. Tuan,Fong Kui Lun,,male,,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P120-BKTBINTANG.jpg
12.0,P122,WP Kuala Lumpur,Seputeh,Y.B. Puan,Teresa Kok Suh Sim,,female,,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P122-SEPUTEH1.jpg
12.0,P123,WP Kuala Lumpur,Cheras,Y.B. Tuan,Tan Kok Wai,,male,,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P123-CHERAS.jpg
12.0,P066,Perak,Batu Gajah,Y.B. Puan,Fong Po Kuan,,female,,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P066-BTGAJAH.jpg
12.0,P011,Kedah,Pendang,Y.B. Dato' Dr. Haji,Mohd Hayati bin Othman,,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P011-PENDANG.jpg
12.0,P020,Kelantan,Pengkalan Chepa,Y.B. Dato' Haji,Ab. Halim bin Ab. Rahman,,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P020-PKLNCHEPA.jpg
12.0,P024,Kelantan,Kubang Kerian,Y.B. Tuan,Salahuddin bin Haji Ayub,,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P024-KBGKERIAN.jpg
12.0,P049,Pulau Pinang,Tanjong,Y.B. Tuan,Chow Kon Yeow,,male,,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P049-TANJONG.jpg
12.0,P065,Perak,Ipoh Barat,Y.B. Tuan,M. Kulasegaran,,male,,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P065-IPOHBARAT.jpg
12.0,P186,Sabah,Sandakan,Y.B. Datuk,Liew Vui Keong,,,,BN - LDP,Timbalan Menteri di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P186-SANDAKAN.jpg
12.0,P195,Sarawak,Bandar Kuching,Y.B. Tuan,Chong Chieng Jen,,male,,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P195-BDRKUCHING.jpg
