vol,name,birth_year,sex,ethnicity,parti,negeri,kawasan,kod_kawasan,jawatan_kabinet,jawatan_parlimen,uid,author_id,new_uid
13,P. KAMALANATHAN A/L P. PANCHANATHAN,1966.0,male,indian,BN - MIC,Selangor,Hulu Selangor,P094,Timbalan Menteri Pendidikan,,3772.0,20859,3772
14,P. PRABAKARAN,1996.0,male,indian,BEBAS > PH - PKR,Kuala Lumpur,BATU,P115,,,4207.0,21079,4207
13,PALANIVEL A/L K. GOVINDASAMY,1949.0,male,indian,BN - MIC,Pahang,Cameron Highlands,P078,,,2113.0,21081,2113
12,PANDIKAR AMIN HAJI MULIA,1955.0,male,bumiputera,,,,,,YANG DIPERTUA DEWAN RAKYAT,9999991.0,21082,9999991
13,PANDIKAR AMIN HAJI MULIA,1955.0,male,bumiputera,,,,,,Yang Dipertua Deqan Rakyat,9999991.0,21082,9999991
14,PANG HOK LIONG,1957.0,male,chinese,PH - DAP,Johor,LABIS,P142,,,3148.0,21080,3148
15,PANG HOK LIONG,1957.0,male,chinese,PH,Johor,Labis,P142,,,3148.0,21080,3148
12,PAU CHIONG UNG,,female,chinese,BN - SPDP,TIADA,,,TIADA,TIADA,,21083,21083
13,PAUL IGAI,,male,bumiputera,TIADA,TIADA,,,TIADA,TIADA,,21084,21084
14,PAUL IGAI,,male,bumiputera,PDP,TIADA,,,TIADA,Ahli Dewan Negara,,21084,21084
13,PAUL LOW SENG KUAN,,male,chinese,BN - MCA,TIADA,,,TIADA,TIADA,,21085,21085
15,PELE PETER TINGGOM,,male,bumiputera,PDP,TIADA,,,TIADA,Ahli Dwan Negara,,21086,21086
12,PETER CHIN FAH KUI,1946.0,male,bumiputera,BN - SUPP,Sarawak,Miri,P219,"Menteri Tenaga, Teknologi Hijau Dan Air",,2273.0,21087,2273
15,PRABAKARAN A/L M PARAMESWARAN,1996.0,male,indian,PH,Kuala Lumpur,Batu,P115,,,4207.0,21088,4207
13,RABIYAH BINTI ALI,,female,bumiputera,BN - UMNO,TIADA,,,TIADA,Ahli Dewan Negara,,21095,21095
15,RADZI JIDIN,1977.0,male,bumiputera,PN,Putrajaya,Putrajaya,P125,,,4907.0,21096,4907
12,RAFIDAH BINTI ABD. AZIZ,1944.0,female,bumiputera,BN - UMNO,Perak,Kuala Kangsar,P067,,,1228.0,21097,1228
13,RAHEMAH BINTI IDRIS,,female,bumiputera,BN - UMNO,TIADA,,,TIADA,Ahli Dewan Negara,,21098,21098
13,RAHIMAH BINTI HAJI MAHAMAD,,female,bumiputera,BN - UMNO,TIADA,,,TIADA,TIADA,,21099,21099
13,RAIME BIN UNGGI,1970.0,male,bumiputera,BN - UMNO,Sabah,Tenom,P181,,,3572.0,21100,3572
12,RAIME UNGGI,1970.0,male,bumiputera,BN - UMNO,Sabah,Tenom,P181,,,3572.0,21100,3572
12,RAIS BIN YATIM,1943.0,male,bumiputera,BN - UMNO,Negeri Sembilan,Jelebu,P126,"Menteri Penerangan, Komunikasi dan Kebudayaan",,991.0,21101,991
14,RAIS YATIM,,male,bumiputera,BERSATU,TIADA,,,TIADA,Yang di-Pertua Dewan Negara,,21101,991
15,RAJ MUNNI BINTI SABU,1972.0,female,bumiputera,PH,Selangor,Sepang,P113,Timbalan Menteri Perumahan Dan Kerajaan Tempatan,,4861.0,21102,4861
13,RAJA KAMARUL BAHRIN SHAH BIN RAJA AHMAD,1955.0,male,bumiputera,PAS > AMANAH,Terengganu,Kuala Terengganu,P036,,,3682.0,21103,3682
12,RAJA ROPIAAH BINTI RAJA ABDULLAH,,female,bumiputera,BN - UMNO,TIADA,,,TIADA,TIADA,,21104,21104
15,RAMANAN RAMAKRISHNAN,1981.0,male,indian,PH,Selangor,Sungai Buloh,P107,Timbalan Menteri Pembangunan Usahawan dan Koperasi,,4827.0,21105,4827
12,RAMASAMY A/L PALANISAMY,1950.0,male,indian,DAP,Pulau Pinang,Batu Kawan,P046,,,3354.0,21106,3354
13,RAMKARPAL SINGH A/L KARPAL SINGH,1976.0,male,other,DAP,Pulau Pinang,Bukit Gelugor,P051,,,4080.0,21107,4080
14,RAMKARPAL SINGH A/L KARPAL SINGH,1976.0,male,other,PH - DAP,Pulau Pinang,BUKIT GELUGOR,P051,,,4080.0,21107,4080
15,RAMKARPAL SINGH A/L KARPAL SINGH,1976.0,male,other,PH,Pulau Pinang,Bukit Gelugor,P051,,,4080.0,21107,4080
14,RAMLI BIN DATO' MOHD NOR,1958.0,male,bumiputera,BN - UMNO,Pahang,CAMERON HIGHLANDS,P078,,,9999994.0,21089,4706
15,RAMLI BIN DATO' MOHD NOR,1958.0,male,bumiputera,BN,Pahang,Cameron Highlands,P078,,Timbalan Yang di-Pertua Dewan Rakyat,4706.0,21089,4706
14,RAS ADIBA BINTI MOHD RADZI,,female,bumiputera,Wakil OKU,TIADA,,,TIADA,TIADA,,21108,21108
12,RASHID BIN DIN,1947.0,male,bumiputera,PKR,Kedah,Merbok,P014,,,3302.0,21109,3302
14,RAZALEIGH HAMZAH,1937.0,male,bumiputera,BN - UMNO,Kelantan,GUA MUSANG,P032,,,872.0,21218,872
12,RAZALI BIN HAJI IBRAHIM,1971.0,male,bumiputera,BN - UMNO,Johor,Muar,P146,Timbalan Menteri Belia Dan Sukan,,3498.0,21111,3498
13,RAZALI BIN IBRAHIM,1971.0,male,bumiputera,BN - UMNO,Johor,Muar,P146,Timbalan Menteri Di Jabatan Perdana Menteri,,3498.0,21111,3498
14,RAZALI BIN IDRIS,,male,bumiputera,BERSATU,TIADA,,,TIADA,Ahli Dewan Negara,,21110,21110
13,REEZAL MERICAN BIN NAINA MERICAN,1973.0,male,bumiputera,BN - UMNO,Pulau Pinang,Kepala Batas,P041,Timbalan Menteri Luar Negeri,,3689.0,21112,3689
14,REEZAL MERICAN BIN NAINA MERICAN,1973.0,male,bumiputera,BN - UMNO,Pulau Pinang,KEPALA BATAS,P041,Menteri Perumahan dan Kerajaan Tempatan,,3689.0,21112,3689
15,RICHARD RAPU @ AMAN ANAK BEGRI,1964.0,male,bumiputera,GPS,Sarawak,Betong,P204,,,5183.0,21113,5183
12,RICHARD RIOT ANAK JAEM,1952.0,male,bumiputera,BN - SUPP,Sarawak,Serian,P199,Timbalan Menteri Luar Negeri,,2236.0,21114,2236
13,RICHARD RIOT ANAK JAEM,1952.0,male,bumiputera,BN - SUPP,Sarawak,Serian,P199,Menteri Sumber Manusia,,2236.0,21114,2236
14,RICHARD RIOT ANAK JAEM,1952.0,male,bumiputera,GPS - SUPP,Sarawak,SERIAN,P199,,,2236.0,21114,2236
15,RICHARD RIOT ANAK JAEM,1951.0,male,bumiputera,GPS,Sarawak,Serian,P199,,,5166.0,21114,2236
13,RIDUAN BIN RAHMAT,,male,bumiputera,TIADA,TIADA,,,TIADA,TIADA,,21115,5106
15,RIDUAN BIN RUBIN,1987.0,male,bumiputera,BEBAS,Sabah,Tenom,P181,,,5106.0,21116,5106
14,RINA BINTI MOHD HARUN,1973.0,female,bumiputera,BERSATU,Kuala Lumpur,TITIWANGSA,P119,"Menteri Pembangunan, Wanita, Keluarga dan Masyarakat",,4215.0,21090,4215
14,RITA SARIMAH ANAK PATRICK INSOL,,female,bumiputera,PRS,TIADA,,,TIADA,Ahli Dewan Negara,,21117,21117
15,RITA SARIMAH ANAK PATRICK INSOL,,female,bumiputera,PRS,TIADA,,,TIADA,Ahli Dewan Negara,,21117,21117
12,ROBERT LAU HOI CHEW,,male,chinese,BN - SUPP,Sarawak,Sibu,P212,,,2258.0,21118,2258
14,ROBERT LAU HUI YEW,,male,chinese,SUPP,TIADA,,,TIADA,TIADA,,21119,21119
15,ROBERT LAU HUI YEW,,male,chinese,SUPP,TIADA,,,TIADA,Ahli Dewan Negara,,21119,21119
14,ROBERT LAWSON CHUAT,1959.0,male,bumiputera,GPS - PBB,Sarawak,BETONG,P204,,,4383.0,21091,4383
15,RODERICK WONG SIEW LEAD,,male,chinese,DAP,TIADA,,,TIADA,Ahli Dewan Negara,,21120,21120
15,RODIYAH BINTI SAPIEE,1978.0,female,bumiputera,GPS,Sarawak,Batang Sadong,P200,,,5169.0,21121,5169
15,RODZIAH BINTI ISMAIL,1964.0,female,bumiputera,PH,Selangor,Ampang,P099,,,4789.0,21122,4789
14,ROHANI BINTI ABDUL KARIM,1955.0,female,bumiputera,GPS - PBB,Sarawak,BATANG LUPAR,P201,,,2230.0,21092,2230
12,ROHANI BINTI ABDULLAH,,female,bumiputera,BN - UMNO,Terengganu,,,TIADA,TIADA,,21123,21123
12,ROHANI BINTI HAJI ABD. KARIM,1955.0,female,bumiputera,BN - PBB,Sarawak,Batang Lupar,P201,"Timbalan Menteri Perdagangan Dalam Negeri, Koperasi Dan Kepenggunaan",,2230.0,21124,2230
13,ROHANI BINTI HAJI ABDUL KARIM,1955.0,female,bumiputera,BN - PBB,Sarawak,Batang Lupar,P201,"Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,2230.0,21124,2230
12,RONALD KIANDEE,1961.0,male,bumiputera,BN - UMNO,Sabah,Beluran,P183,,Timbalan Yang di-Pertua Dewan Rakyat,2857.0,21125,2857
13,RONALD KIANDEE,1961.0,male,bumiputera,BN - UMNO,Sabah,Beluran,P183,,,2857.0,21125,2857
14,RONALD KIANDEE,1961.0,male,bumiputera,BN - UMNO > BERSATU,Sabah,BELURAN,P183,Menteri Pertanian dan Industri Makanan,,2857.0,21125,2857
15,RONALD KIANDEE,1961.0,male,bumiputera,PN,Sabah,Beluran,P183,,,2857.0,21125,2857
12,ROOSME HAMZAH,,female,bumiputera,,,,,,Setiausaha Dewan Rakyat,9999992.0,21126,9999992
13,ROOSME HAMZAH,,female,bumiputera,,,,,,Setiausaha Dewan Rakyat,9999992.0,21126,9999992
14,ROS SURYATI BINTI ALANG,,female,bumiputera,BN - UMNO,TIADA,,,TIADA,Ahli Dewan Negara,,21127,21127
15,ROS SURYATI BINTI ALANG,,female,bumiputera,UMNO,TIADA,,,TIADA,Ahli Dewan Negara,,21127,21127
15,ROSLAN BIN HASHIM,1967.0,male,bumiputera,PN,Kedah,Kulim Bandar Baharu,P018,,,4478.0,21128,4478
12,ROSLIN BINTI ABDUL RAHMAN,,female,bumiputera,BN - UMNO,Pahang,,,TIADA,TIADA,,21129,21129
12,ROSNAH BINTI HAJI ABDUL RASHID SHIRLIN,1973.0,female,bumiputera,BN - UMNO,Sabah,Papar,P175,Timbalan Menteri Kesihatan,,3554.0,21130,3554
13,ROSNAH BINTI HAJI ABDUL RASHID SHIRLIN,1973.0,female,bumiputera,BN - UMNO,Sabah,Papar,P175,Timbalan Menteri Kerja Raya,,3554.0,21130,3554
15,ROSNI BINTI SOHAR,,female,bumiputera,UMNO,TIADA,,,TIADA,Ahli Dewan Negara,,21131,21131
14,ROSOL BIN WAHID,1965.0,male,bumiputera,BN - UMNO > BERSATU,Terengganu,HULU TERENGGANU,P038,Timbalan Menteri Perdagangan Dalam Negeri dan Hal Ehwal Pengguna,,4057.0,21093,4057
15,ROSOL BIN WAHID,1964.0,male,bumiputera,PN,Terengganu,Hulu Terengganu,P038,,,4560.0,21093,4057
15,ROY ANGAU ANAK GINGKOI,1979.0,male,bumiputera,GPS,Sarawak,Lubok Antu,P203,,,5179.0,21132,5179
13,ROZMAN BIN DATUK HAJI ISLI,1965.0,male,bumiputera,BN - UMNO,WP Labuan,Labuan,P166,,,3875.0,21133,3875
14,ROZMAN BIN ISLI,1965.0,male,bumiputera,BN - UMNO > WARISAN,Labuan,LABUAN,P166,,,3875.0,21133,3875
13,RUBIAH BINTI HAJI WANG,1968.0,female,bumiputera,BN - PBB,Sarawak,Kota Samarahan,P197,,,3947.0,21134,3947
14,RUBIAH BINTI HAJI WANG,1968.0,female,bumiputera,GPS - PBB,Sarawak,KOTA SAMARAHAN,P197,,,3947.0,21134,3947
15,RUBIAH BINTI WANG,1968.0,female,bumiputera,GPS,Sarawak,Kota Samarahan,P197,Timbalan Menteri Kemajuan Desa dan Wilayah,,5160.0,21134,3947
15,RUSHDAN BIN RUSMI,1978.0,male,bumiputera,PN,Perlis,Padang Besar,P001,,,4409.0,21135,4409
14,RUSNAH BINTI ALUAI,1962.0,female,bumiputera,PH - PKR,Melaka,TANGGA BATU,P136,,,4248.0,21094,4248
12,S. BAGIAM A/P AYEM PERUMAL,,female,indian,BN - MIC,TIADA,,,TIADA,TIADA,,21136,21136
12,S. SUBRAMANIAM,1953.0,male,indian,BN - MIC,Johor,Segamat,P140,Menteri Sumber Manusia,,985.0,21137,985
13,S. SUBRAMANIAM,1953.0,male,indian,BN - MIC,Johor,Segamat,P140,Menteri Kesihatan,,985.0,21137,985
13,SA. VIGNESWARAN,,male,indian,BN - MIC,TIADA,,,TIADA,Yang di-Pertua Dewan Negara,,21138,21138
12,SAAT BIN HJ ABU,,male,bumiputera,BN - UMNO,Melaka,,,TIADA,TIADA,,21150,21150
14,SABRI BIN AZIT,1966.0,male,bumiputera,PAS,Kedah,JERAI,P012,,,4006.0,21139,4006
15,SABRI BIN AZIT,1966.0,male,bumiputera,PN,Kedah,Jerai,P012,,,4455.0,21139,4006
12,SAIFUDDIN BIN ABDULLAH,1961.0,male,bumiputera,BN - UMNO,Pahang,Temerloh,P088,Timbalan Menteri Pengajian Tinggi,,3416.0,21152,3416
14,SAIFUDDIN BIN ABDULLAH,1961.0,male,bumiputera,PH - PKR > BERSATU,Pahang,INDERA MAHKOTA,P082,Menteri Luar Negeri,,3416.0,21152,3416
15,SAIFUDDIN BIN ABDULLAH,1961.0,male,bumiputera,PN,Pahang,Indera Mahkota,P082,,,4721.0,21152,3416
15,SAIFUDDIN NASUTION BIN ISMAIL,,male,bumiputera,PKR,TIADA,,,Menteri Dalam Negeri,Menteri Dalam Negeri,,21151,2615
12,SAIFUDDIN NASUTION BIN ISMAIL,1964.0,male,bumiputera,PKR,Kelantan,Machang,P029,,,2615.0,21151,2615
14,SAIFUDDIN NASUTION BIN ISMAIL,1964.0,male,bumiputera,PH - PKR,Kedah,KULIM-BANDAR BAHARU,P018,,,2615.0,21151,2615
12,SAIFUL IZHAM BIN RAMLI,,male,bumiputera,PKR,Kedah,,,TIADA,TIADA,,21153,21153
14,SALAHUDDIN BIN AYUB,1962.0,male,bumiputera,PH - AMANAH,Johor,PULAI,P161,,,2958.0,21154,2958
12,SALAHUDDIN BIN HAJI AYUB,1962.0,male,bumiputera,PAS,Kelantan,Kubang Kerian,P024,,,2958.0,21154,2958
15,SALAHUDDIN BIN HAJI AYUB,1962.0,male,bumiputera,PH,Johor,Pulai,P161,,,2958.0,21154,2958
15,SALAMIAH BINTI MOHD NOR,1964.0,female,bumiputera,PN,Pahang,Temerloh,P088,,,4745.0,21155,4745
15,SALEHUDDIN BIN SAIDIN,,male,bumiputera,PROFESIONAL,TIADA,,,TIADA,Ahli Dewan Negara,,21156,21156
12,SALLEH BIN KALBI,1965.0,male,bumiputera,BN - UMNO,Sabah,Silam,P188,,,3583.0,21157,3583
13,SAMBANTHAN A/L MANICKAM,,male,indian,IPF,TIADA,,,TIADA,TIADA,,21158,21158
14,SANISVARA NETHAJI RAYER A/L RAJAJI,1972.0,male,indian,PH - DAP,Pulau Pinang,JELUTONG,P050,,,4077.0,21140,4077
15,SANISVARA NETHAJI RAYER A/L RAJAJI,1971.0,male,indian,PH,Pulau Pinang,Jelutong,P050,,,4604.0,21140,4077
14,SANTHARA KUMAR A/L RAMANAIDU,1971.0,male,indian,PH - PKR > BERSATU,Johor,SEGAMAT,P140,"Timbalan Menteri Pelancongan, Seni dan Budaya",,3770.0,21141,3770
13,SAPAWI BIN HAJI AHMAD WASALI,1955.0,male,bumiputera,BN - UMNO,Sabah,Sipitang,P178,,,3563.0,21159,3563
12,SAPAWI BIN HAJI AMAT WASALI @ AHMAD,1955.0,male,bumiputera,BN - UMNO,Sabah,Sipitang,P178,,,3563.0,21159,3563
15,SARASWATHY A/P KANDASAMI,,female,indian,PKR,TIADA,,,Timbalan Menteri Perpaduan,Ahli Dewan Negara,,21160,21160
14,SARAVANAN A/L MURUGAN,1968.0,male,indian,BN - MIC,Perak,TAPAH,P072,Menteri Sumber Manusia,,3393.0,21142,3393
15,SARAVANAN A/L MURUGAN,1968.0,male,indian,BN,Perak,Tapah,P072,,,4683.0,21142,3393
13,SEAH LEONG PENG,1967.0,male,chinese,DAP,Perak,Telok Intan,P076,,,3746.0,21161,3746
14,SERUANDI BIN SAAD,,male,bumiputera,UMNO,Perlis,,,TIADA,Ahli Dewan Negara,,21162,21162
15,SH MOHMED PUZI BIN SH ALI,1957.0,male,bumiputera,BN,Pahang,Pekan,P085,,,4731.0,21163,4731
13,SHABUDIN BIN YAHAYA,1966.0,male,bumiputera,BN - UMNO,Pulau Pinang,Tasek Gelugor,P042,,,3692.0,21164,3692
14,SHABUDIN BIN YAHAYA,1966.0,male,bumiputera,BERSATU,Pulau Pinang,TASEK GELUGOR,P042,,,3692.0,21164,3692
14,SHAHARIZUKIRNAIN BIN ABD KADIR,1970.0,male,bumiputera,PAS,Terengganu,SETIU,P034,,,4048.0,21143,4048
15,SHAHARIZUKIRNAIN BIN ABD KADIR,1969.0,male,bumiputera,PN,Terengganu,Setiu,P034,,,4547.0,21143,4048
13,SHAHARUDDIN BIN ISMAIL,1967.0,male,bumiputera,BN - UMNO,Perlis,Kangar,P002,,,3633.0,21165,3633
15,SHAHELMEY BIN YAHYA,1973.0,male,bumiputera,BN,Sabah,Putatan,P173,,,5070.0,21166,5070
13,SHAHIDAN BIN KASSIM,1951.0,male,bumiputera,BN - UMNO,Perlis,Arau,P003,Menteri Di Jabatan Perdana Menteri,,1665.0,21167,1665
14,SHAHIDAN BIN KASSIM,1951.0,male,bumiputera,BN - UMNO,Perlis,ARAU,P003,Menteri Wilayah Persekutuan,,1665.0,21167,1665
15,SHAHIDAN BIN KASSIM,1951.0,male,bumiputera,PN,Perlis,Arau,P003,,,1665.0,21167,1665
13,SHAHRIR ABDUL SAMAD,1950.0,male,bumiputera,BN - UMNO,Johor,Johor Bahru,P160,,,3522.0,21168,3522
12,SHAHRIR BIN ABDUL SAMAD,1950.0,male,bumiputera,BN - UMNO,Johor,Johor Bahru,P160,,,3522.0,21168,3522
15,SHAMSHULKAHAR BIN MOHD DELI,1961.0,male,bumiputera,BN,Negeri Sembilan,Jempol,P127,,,4914.0,21169,4914
14,SHAMSUDDIN BIN HJ. ABD GHAFFAR,,male,bumiputera,UMNO,Perak,,,TIADA,Ahli Dewan Negara,,21170,21170
15,SHAMSUDDIN BIN HJ. ABD GHAFFAR,,male,bumiputera,UMNO,Perak,,,TIADA,Ahli Dewan Negara,,21170,21170
13,SHAMSUL ANUAR BIN HAJI NASARAH,1967.0,male,bumiputera,BN - UMNO,Perak,Lenggong,P055,,,3369.0,21171,3369
14,SHAMSUL ANUAR BIN HAJI NASARAH,1967.0,male,bumiputera,BN - UMNO,Perak,LENGGONG,P055,,,3369.0,21171,3369
15,SHAMSUL ANUAR BIN HAJI NASARAH,1967.0,male,bumiputera,BN,Perak,Lenggong,P055,Timbalan Menteri Dalam Negeri,,3369.0,21171,3369
12,SHAMSUL ANUAR BIN NASARAH,1967.0,male,bumiputera,BN - UMNO,Perak,Lenggong,P055,,,3369.0,21171,3369
14,SHAMSUL ISKANDAR @ YUSRE BIN HAJI MOHD AKIN,1975.0,male,bumiputera,PH - PKR,Melaka,HANG TUAH JAYA,P137,,,3142.0,21172,3142
13,SHAMSUL ISKANDAR @ YUSRE BIN MOHD AKIN,1975.0,male,bumiputera,PKR,Melaka,Bukit Katil,P137,,,3142.0,21172,3142
14,SHARUDDIN BIN MD SALLEH,1956.0,male,bumiputera,BERSATU > BEBAS > PEJUANG,Johor,SRI GADING,P149,,,4270.0,21144,4270
13,SHAZIMAN ABU MANSOR,1964.0,male,bumiputera,BN - UMNO,Negeri Sembilan,Tampin,P133,,,2778.0,21173,2778
12,SHAZIMAN BIN ABU MANSOR,1964.0,male,bumiputera,BN - UMNO,Negeri Sembilan,Tampin,P133,Menteri Kerja Raya,,2778.0,21173,2778
13,SIM CHEE KEONG,1982.0,male,chinese,DAP,Pulau Pinang,Bukit Mertajam,P045,,,3699.0,21174,3699
14,SIM CHEE KEONG,1982.0,male,chinese,PH - DAP,Pulau Pinang,BUKIT MERTAJAM,P045,,,3699.0,21174,3699
15,SIM CHEE KEONG,1982.0,male,chinese,PH,Pulau Pinang,Bukit Mertajam,P045,Menteri Sumber Manusia,,4586.0,21174,3699
12,SIM TONG HIM,1949.0,male,chinese,DAP,Melaka,Kota Melaka,P138,,,3489.0,21175,3489
13,SIM TONG HIM,1949.0,male,chinese,DAP > BEBAS,Melaka,Kota Melaka,P138,,,3489.0,21175,3489
13,SIM TZE TZIN,1976.0,male,chinese,PKR,Pulau Pinang,Bayan Baru,P052,,,3712.0,21176,3712
14,SIM TZE TZIN,1976.0,male,chinese,PH - PKR,Pulau Pinang,BAYAN BARU,P052,,,3712.0,21176,3712
15,SIM TZE TZIN,1976.0,male,chinese,PH,Pulau Pinang,Bayan Baru,P052,,,3712.0,21176,3712
12,SIRINGAN BIN GUBAT,1950.0,male,bumiputera,BN - UPKO,Sabah,Ranau,P179,,,3565.0,21177,3565
13,SITI AISHAH BINTI SHAIK ISMAIL,,female,bumiputera,PKR,Pulau Pinang,,,TIADA,TIADA,,21178,21178
15,SITI AMINAH BINTI ACHING,1962.0,female,bumiputera,BN,Sabah,Beaufort,P177,,,5091.0,21179,5091
12,SITI MARIAH BINTI MAHMUD,1958.0,female,bumiputera,PAS,Selangor,Kota Raja,P111,,,3449.0,21180,3449
13,SITI MARIAH BINTI MAHMUD,1958.0,female,bumiputera,PAS > AMANAH,Selangor,Kota Raja,P111,,,3449.0,21180,3449
15,SITI MASTURA BINTI MUHAMMAD,1989.0,female,bumiputera,PN,Pulau Pinang,Kepala Batas,P041,,,4572.0,21181,4572
12,SITI ZAILAH BINTI MOHD YUSOFF,1963.0,female,bumiputera,PAS,Kelantan,Rantau Panjang,P023,,,3318.0,21182,3318
13,SITI ZAILAH BINTI MOHD YUSOFF,1963.0,female,bumiputera,PAS,Kelantan,Rantau Panjang,P023,,,3318.0,21182,3318
14,SITI ZAILAH BINTI MOHD YUSOFF,1963.0,female,bumiputera,PAS,Kelantan,RANTAU PANJANG,P023,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,3318.0,21182,3318
