vol,kod_kawasan,negeri,kawasan,uid,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,new_key,birth_year
12,P042,Pulau Pinang,Tasek Gelugor,3350,YB Tan Sri,Nor Mohamed Yakcop,1948.0,male,bumiputera,BN - UMNO,Menteri di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/nor mohamed yakcop.jpg,129,1948
12,P046,Pulau Pinang,Batu Kawan,3354,YB Prof. Dr.,Ramasamy a/l Palanisamy,1950.0,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P046-BTKAWAN.jpg,130,1950
12,P047,Pulau Pinang,Nibong Tebal,3355,YB Tuan,Tan Tee Beng,1972.0,male,chinese,KITA,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P047-NIBGTEBAL.jpg,131,1972
12,P048,Pulau Pinang,Bukit Bendera,3357,YB Tuan,Liew Chin Tong,1978.0,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P048-BKTBENDERA.jpg,132,1977
13,P152,Johor,Kluang,3357,YB Tuan,Liew Chin Tong,1978.0,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P152.jpg,132,1977
15,P162,Johor,Iskandar Puteri,3357,YB Tuan,Liew Chin Tong,1977.0,male,chinese,PH,"Timbalan Menteri Pelaburan, Perdagangan dan Industri",,https://www.parlimen.gov.my/images/webuser/ahli/2022/P162.jpg,132,1977
12,P050,Pulau Pinang,Jelutong,3361,YB Tuan,Ooi Chuan Aun,1956.0,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P050-JELUTONG.jpg,133,1956
13,P050,Pulau Pinang,Jelutong,3361,YB Tuan,Jeff Ooi Chuan Aun,1956.0,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P050.jpg,133,1956
12,P052,Pulau Pinang,Bayan Baru,3364,Y.B. Dato' Seri,Zahrain Mohamed Hashim,1956.0,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P052-BYNBARU.jpg,134,1956
12,P053,Pulau Pinang,Balik Pulau,3366,YB Tuan,Mohd Yusmadi bin Mohd Yusoff,1975.0,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P053-BALIKPULAU.jpg,135,1975
12,P055,Perak,Lenggong,3369,YB Dato',Shamsul Anuar bin Nasarah,1968.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P055-LENGGONG.jpg,136,1967
13,P055,Perak,Lenggong,3369,YB Dato' Dr.,Shamsul Anuar bin Haji Nasarah,1968.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P055.jpg,136,1967
14,P055,Perak,LENGGONG,3369,YB DATUK SERI DR.,SHAMSUL ANUAR BIN HAJI NASARAH,1968.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.055-LENGGONG.png,136,1967
15,P055,Perak,Lenggong,3369,YB Datuk Seri Dr.,Shamsul Anuar bin Haji Nasarah,1967.0,male,bumiputera,BN,Timbalan Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P055.png,136,1967
12,P056,Perak,Larut,3371,YB Datuk,Hamzah Zainudin,1957.0,male,bumiputera,BN - UMNO,"Timbalan Menteri Perusahaan, Perladangan Dan Komoditi",,https://www.parlimen.gov.my/images/webuser/ahli/2010/P056-LARUT.jpg,137,1957
13,P056,Perak,Larut,3371,YB Dato' Seri,Hamzah bin Zainudin,1957.0,male,bumiputera,BN - UMNO,"Menteri Perdagangan Dalam Negeri, Koperasi dan Kepenggunaan",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P056.jpg,137,1957
14,P056,Perak,LARUT,3371,YB DATUK SERI,HAMZAH BIN ZAINUDIN,1957.0,male,bumiputera,BERSATU,Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.056-LARUT.png,137,1957
12,P058,Perak,Bagan Serai,3372,YB Tuan,Mohsin Fadzli bin Haji Samsuri,1946.0,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P058-BGSERAI.jpg,138,1946
12,P060,Perak,Taiping,3376,YB Tuan,Nga Kor Ming,1973.0,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P060-TAIPING.jpg,139,1972
13,P060,Perak,Taiping,3376,YB Tuan,Nga Kor Ming,1973.0,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P060.jpg,139,1972
14,P076,Perak,TELUK INTAN,3376,YB TUAN,NGA KOR MING,1973.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.076-TELUK INTAN.png,139,1972
15,P076,Perak,Teluk Intan,3376,YB Tuan,Nga Kor Ming,1972.0,male,chinese,PH,Menteri Perumahan Dan Kerajaan Tempatan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P076.png,139,1972
12,P063,Perak,Tambun,3380,YB Dato' Seri Haji,Ahmad Husni bin Mohamad Hanadzlah,1953.0,male,bumiputera,BN - UMNO,Menteri Kewangan II,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P063-TAMBUN1.jpg,140,1953
13,P063,Perak,Tambun,3380,YB Dato' Seri Haji,Ahmad Husni bin Mohamad Hanadzlah,1953.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P063.jpg,140,1953
12,P065,Perak,Ipoh Barat,3383,Y.B. Tuan,M. Kulasegaran,1958.0,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P065-IPOHBARAT.jpg,141,1957
13,P065,Perak,Ipoh Barat,3383,YB Tuan,M. Kulasegaran,1958.0,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P065.jpg,141,1957
14,P065,Perak,IPOH BARAT,3383,YB TUAN,M. KULASEGARAN A/L V. MURUGESON,1958.0,male,indian,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.065-IPOH BARAT.png,141,1957
15,P065,Perak,Ipoh Barat,3383,YB Tuan,M.Kulasegaran a/l V.Murugeson,1957.0,male,indian,PH,Timbalan Menteri di Jabatan Perdana Menteri (Undang-undang dan Reformasi Institusi),,https://www.parlimen.gov.my/images/webuser/ahli/2022/P065.png,141,1957
12,P069,Perak,Parit,3388,YB Tuan,Mohd Nizar bin Zakaria,1969.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P069-PARIT.jpg,142,1969
14,P069,Perak,PARIT,3388,YB DATO',MOHD NIZAR BIN HAJI ZAKARIA,1969.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.069-PARIT.png,142,1969
12,P070,Perak,Kampar,3390,YB Dato',Lee Chee Leong,1958.0,male,chinese,BN - MCA,Timbalan Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P070-KAMPAR.jpg,143,1957
12,P071,Perak,Gopeng,3391,YB Dr.,Lee Boon Chye,1960.0,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P071-GOPENG.jpg,144,1960
13,P071,Perak,Gopeng,3391,YB Dr.,Lee Boon Chye,1960.0,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P071.jpg,144,1960
14,P071,Perak,GOPENG,3391,YB DR.,LEE BOON CHYE,1960.0,male,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.071-GOPENG.png,144,1960
12,P072,Perak,Tapah,3393,YB Datuk,M. Saravanan,1968.0,male,indian,BN - MIC,Timbalan Menteri Wilayah Persekutuan Dan Kesejahteraan Bandar,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P072-TAPAH.jpg,145,1968
13,P072,Perak,Tapah,3393,YB Datuk Seri,M. Saravanan,1968.0,male,indian,BN - MIC,Timbalan Menteri Belia Dan Sukan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/DATUK M SARAVANAN.png,145,1968
14,P072,Perak,TAPAH,3393,YB DATUK SERI,SARAVANAN A/L MURUGAN,1968.0,male,indian,BN - MIC,Menteri Sumber Manusia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.072-TAPAH.png,145,1968
12,P073,Perak,Pasir Salak,3395,Y.B. Dato' Haji,Tajuddin bin Abdul Rahman,1948.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/pasirsalak.jpg,146,1948
13,P073,Perak,Pasir Salak,3395,YB Dato' Sri Haji,Tajuddin bin Abdul Rahman,1948.0,male,bumiputera,BN - UMNO,Timbalan Menteri Pertanian dan Industri Asas Tani,,https://www.parlimen.gov.my/images/webuser/ahli/2013/pasirsalak-s.jpg,146,1948
14,P073,Perak,PASIR SALAK,3395,YB DATO' SRI HAJI,TAJUDDIN BIN ABDUL RAHMAN,1948.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.073-PASIR SALAK.png,146,1948
12,P076,Perak,Teluk Intan,3398,YB Tuan,Manogaran a/l Marimuthu,1960.0,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P076-TELOKINTAN.jpg,147,1960
12,P077,Perak,Tanjong Malim,3399,YB Dato' Seri,Ong Ka Chuan,1955.0,male,chinese,BN - MCA,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P077-TANJONGMALIM.jpg,148,1955
13,P077,Perak,Tanjong Malim,3399,YB Dato' Seri,Ong Ka Chuan,1955.0,male,chinese,BN - MCA,Menteri Perdagangan Antarabangsa dan Industri II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P077.jpg,148,1955
12,P078,Pahang,Cameron Highlands,3402,YB Dato',Devamany a/l S.Krishnasamy,1958.0,male,indian,BN - MIC,Timbalan Menteri di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P078-CAMERONHLANDS1.jpg,149,1958
12,P079,Pahang,Lipis,3403,YB Dato' Dr.,Mohamad Shahrum bin Osman,1954.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P079-LIPIS.jpg,150,1954
12,P080,Pahang,Raub,3406,YB Dato' Sri Dr.,Ng Yen Yen,1947.0,female,chinese,BN - MCA,Menteri Pelancongan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P080-RAUB1.jpg,151,1947
12,P082,Pahang,Indera Mahkota,3409,YB Tuan,Azan bin Ismail,1966.0,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P082-INDRAMAHKOTA.jpg,152,1961
13,P010,Kedah,Kuala Kedah,3409,YB Dr.,Azman Ismail,1961.0,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P010.jpg,152,1961
14,P010,Kedah,KUALA KEDAH,3409,YB DR.,AZMAN BIN ISMAIL,1961.0,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.010-Kuala Kedah.png,152,1961
12,P084,Pahang,Paya Besar,3411,YB Dato' Haji,Abdul Manan bin Ismail,1949.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P084-PAYABESAR.jpg,153,1949
12,P086,Pahang,Maran,3413,YB Dato' Haji,Ismail bin Haji Abd Muttalib,1955.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P086-MARAN.jpg,154,1955
13,P086,Pahang,Maran,3413,YB Dato' Sri Haji,Ismail bin Abd. Muttalib,1955.0,male,bumiputera,BN - UMNO,Timbalan Menteri Sumber Manusia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P086.jpg,154,1955
14,P086,Pahang,MARAN,3413,YB DATO' SRI DR. HAJI,ISMAIL BIN HJ ABD. MUTTALIB,1955.0,male,bumiputera,BN - UMNO,Timbalan Menteri Perumahan dan Kerajaan Tempatan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.086-MARAN.png,154,1955
13,P088,Pahang,Temerloh,3414,YB Tuan Haji,Nasrudin Bin Hassan,1971.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P088.jpg,155,1971
12,P088,Pahang,Temerloh,3416,YB Dato',Saifuddin bin Abdullah,1961.0,male,bumiputera,BN - UMNO,Timbalan Menteri Pengajian Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P088-TEMERLOH.jpg,156,1961
14,P082,Pahang,INDERA MAHKOTA,3416,YB DATUK SERI,SAIFUDDIN BIN ABDULLAH,1961.0,male,bumiputera,BERSATU,Menteri Luar Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.082-INDERA MAHKOTA.png,156,1961
12,P091,Pahang,Rompin,3420,YB Dato' Seri Dr. Haji,Jamaludin bin Dato' Mohd Jarjis,1952.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/jamaludin.mohd jarjis[1].jpg,157,1952
12,P092,Selangor,Sabak Bernam,3421,Y.B. Datuk,Abd. Rahman bin Bakri,1966.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P092-SABAKBERNAM.jpg,158,1966
12,P093,Selangor,Sungai Besar,3422,Y.B. Dato',Noriah binti Kasnon,1964.0,female,bumiputera,BN - UMNO,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2010/P093-SGBESAR.jpg,159,1964
12,P096,Selangor,Kuala Selangor,3424,Y.B. Dr. Haji,Dzulkefly Ahmad,1956.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P096-KSELANGOR.jpg,160,1956
