vol,kod_kawasan,negeri,kawasan,uid,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar
15,P147,Johor,Parit Sulong,3501,YB Datuk Seri Dr.,Noraini binti Ahmad,1967,female,bumiputera,BN,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2022/P147.png
12,P148,Johor,Ayer Hitam,3502,Y.B. Datuk Ir. Dr.,Wee Ka Siong,1969,male,chinese,BN - MCA,Timbalan Menteri Pelajaran,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P148-AIRHITAM1.jpg
13,P148,Johor,Ayer Hitam,3502,YB Datuk Seri Ir. Dr.,Wee Ka Siong,1969,male,chinese,BN - MCA,Menteri Di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/wee ka siong.jpg
14,P148,Johor,AYER HITAM,3502,YB DATUK SERI IR. DR.,WEE KA SIONG,1969,male,chinese,BN - MCA,Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.148-AYER HITAM.png
15,P148,Johor,Ayer Hitam,3502,YB Datuk Seri Ir. Dr.,Wee Ka Siong,1968,male,chinese,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P148.png
12,P149,Johor,Sri Gading,3505,Y.B. Datuk Haji,Mohamad bin Haji Aziz,1941,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P149-SRIGADING.jpg
12,P150,Johor,Batu Pahat,3506,Y.B. Dr. Haji,Mohd Puad bin Zarkashi,1958,male,bumiputera,BN - UMNO,Timbalan Menteri Pelajaran,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P150-BATUPAHAT.jpg
12,P151,Johor,Simpang Renggam,3507,Y.B. Tuan,Liang Teck Meng,1972,male,chinese,BN - GERAKAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P151-SPGRENGGAM.jpg
13,P151,Johor,Simpang Renggam,3507,YB Datuk,Liang Teck Meng,1972,male,chinese,BN - GERAKAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P151.jpg
12,P152,Johor,Kluang,3509,Y.B. Dato' Dr.,Hou Kok Chung,1963,male,chinese,BN - MCA,Timbalan Menteri Pengajian Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P152-KLUANG.jpg
12,P153,Johor,Sembrong,3510,Y.B. Dato' Seri,Hishammuddin bin Tun Hussein,1962,male,bumiputera,BN - UMNO,Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P153-SEMBRONG.jpg
13,P153,Johor,Sembrong,3510,YB Dato' Seri,Hishammuddin bin Tun Hussein,1962,male,bumiputera,BN - UMNO,Menteri Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P153.jpg
14,P153,Johor,SEMBRONG,3510,YB DATO' SERI,HISHAMMUDDIN TUN HUSSEIN,1962,male,bumiputera,BN - UMNO,Menteri Kanan Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.153-SEMBRONG.png
15,P153,Johor,Sembrong,3510,YB Dato' Seri,Hishammuddin bin Datuk Hussein,1961,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P153.png
12,P154,Johor,Mersing,3512,Y.B. Datuk Dr. Haji,Abdul Latiff bin Ahmad,1959,male,bumiputera,BN - UMNO,Timbalan Menteri Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P154-MERSING2.jpg
13,P154,Johor,Mersing,3512,YB Datuk Dr. Haji,Abd. Latiff Bin Ahmad,1959,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P154.jpg
14,P154,Johor,MERSING,3512,YB DATUK DR. HAJI,ABDUL LATIFF BIN AHMAD,1959,male,bumiputera,BERSATU,Menteri di Jabatan Perdana Menteri (Tugas-Tugas Khas),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.154-MERSING.png
12,P155,Johor,Tenggara,3515,Y.B. Datuk,Halimah binti Mohd Sadique,1962,female,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P155-TENGGARA.jpg
13,P155,Johor,Tenggara,3515,YB Datuk,Halimah Binti Mohd Sadique,1962,female,bumiputera,BN - UMNO,"Timbalan Menteri Kesejahteraan Bandar, Perumahan Dan Kerajaan Tempatan",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P155.jpg
14,P156,Johor,KOTA TINGGI,3515,YB DATUK,HALIMAH BINTI MOHAMED SADIQUE,1962,female,bumiputera,BN - UMNO,Menteri Perpaduan Negara,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.156-KOTA TINGGI.png
12,P156,Johor,Kota Tinggi,3516,Y.B. Tan Sri Datuk Seri,Syed Hamid bin Syed Jaafar Albar,1944,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P156-KOTATINGGI2.jpg
12,P157,Johor,Pengerang,3518,Y.B. Dato' Sri,Azalina Dato' Othman Said,1964,female,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/azalina.othman[1].jpg
13,P157,Johor,Pengerang,3518,YB Dato' Sri,Azalina binti Dato' Othman Said,1964,female,bumiputera,BN - UMNO,Menteri Di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P157.jpg
14,P157,Johor,PENGERANG,3518,YB DATO' SRI,AZALINA BINTI OTHMAN SAID,1964,female,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.157-PENGERANG.png
15,P157,Johor,Pengerang,3518,YB Dato' Sri,Azalina binti Othman Said,1964,female,bumiputera,BN,Menteri di Jabatan Perdana Menteri (Undang-undang dan Reformasi Institusi),,https://www.parlimen.gov.my/images/webuser/ahli/2022/P157.png
12,P158,Johor,Tebrau,3520,Y.B. Tuan,Teng Boon Soon,1942,male,chinese,BN - MCA,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P158-TEBRAU2.jpg
12,P160,Johor,Johor Bahru,3522,Y.B. Tan Sri Datuk Seri,Shahrir bin Abdul Samad,1950,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/JOHORBAHRU.JPG
13,P160,Johor,Johor Bahru,3522,YB Tan Sri,Shahrir Abdul Samad,1950,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P160.jpg
12,P161,Johor,Pulai,3524,Y.B. Datuk,Nur Jazlan bin Mohamad,1966,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P161-PULAI2.jpg
13,P161,Johor,Pulai,3524,YB Datuk,Nur Jazlan bin Tan Sri Mohamed,1966,male,bumiputera,BN - UMNO,Timbalan Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P161.jpg
12,P164,Johor,Pontian,3527,Y.B. Datuk Haji,Ahmad bin Haji Maslan,1967,male,bumiputera,BN - UMNO,Timbalan Menteri di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P164-PONTIAN.jpg
13,P164,Johor,Pontian,3527,YB Datuk Seri,Ahmad bin Haji Maslan,1966,male,bumiputera,BN - UMNO,Timbalan Menteri Perdagangan Antarabangsa dan Industri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P164.jpg
14,P164,Johor,PONTIAN,3527,YB DATUK SERI HAJI,AHMAD BIN HAJI MASLAN,1966,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.164-PONTIAN.png
12,P165,Johor,Tanjong Piai,3529,Y.B. Datuk,Wee Jeck Seng,1965,male,chinese,BN - MCA,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P165-TANJGPIAI.jpg
13,P165,Johor,Tanjong Piai,3529,YB Dato' Sri,Wee Jeck Seng,1964,male,chinese,BN - MCA,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P165.jpg
14,P165,Johor,TANJUNG PIAI,3529,YB DATO' SRI DR.,WEE JECK SENG,1964,male,chinese,BN - MCA,Timbalan Menteri Perusahaan Perladangan dan Komoditi II,,https://www.parlimen.gov.my/images/webuser/ahli/2019/p165.png
15,P165,Johor,Tanjung Piai,3529,YB Dato' Sri Dr.,Wee Jeck Seng,1964,male,chinese,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P165.png
12,P166,WP Labuan,Labuan,3530,Y.B. Datuk Haji,Yussof bin Haji Mahal,1958,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P166-LABUAN.jpg
12,P167,Sabah,Kudat,3533,Y.B. Datuk Haji,Abd Rahim bin Bakri,1962,male,bumiputera,BN - UMNO,Timbalan Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P167-KUDAT1.jpg
13,P167,Sabah,Kudat,3533,YB Datuk,Abd Rahim Bin Bakri,1961,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P167.jpg
14,P167,Sabah,KUDAT,3533,YB DATUK,ABD RAHIM BIN BAKRI,1961,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.167-KUDAT.png
12,P168,Sabah,Kota Marudu,3537,Y.B. Datuk Seri Panglima Dr.,Maximus @ Johnity Ongkili,1954,male,bumiputera,BN - PBS,"Menteri Sains, Teknologi Dan Inovasi",,https://www.parlimen.gov.my/images/webuser/ahli/2010/KOTAMARUDU.JPG
13,P168,Sabah,Kota Marudu,3537,YB Datuk Seri Panglima Dr.,Maximus Johnity Ongkili,1954,male,bumiputera,BN - PBS,"Menteri Tenaga, Teknologi Hijau dan Air",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P168.jpg
14,P168,Sabah,KOTA MARUDU,3537,YB DATUK SERI PANGLIMA DR.,JOHNITY @ MAXIMUS BIN ONGKILI,1954,male,bumiputera,PBS,Menteri di Jabatan Perdana Menteri (Hal Ehwal Sabah dan Sarawak),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.168-KOTA MARUDU.png
12,P169,Sabah,Kota Belud,3538,Y.B. Dato' Haji,Abdul Rahman bin Haji Dahlan,1966,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P169-KOTABELUD.jpg
13,P169,Sabah,Kota Belud,3538,YB Datuk Seri Panglima,Abdul Rahman bin Dahlan,1966,male,bumiputera,BN - UMNO,Menteri di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P169.jpg
12,P170,Sabah,Tuaran,3541,Y.B. Datuk Seri Panglima,Wilfred Mojilip Bumburing,1952,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P170-TUARAN.jpg
12,P171,Sabah,Sepanggar,3544,Y.B. Datuk,Enchin bin Majimbun @ Eric,1950,male,bumiputera,SAPP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P171-SEPANGGAR1.jpg
12,P173,Sabah,Putatan,3547,Y.B. Datuk Dr.,Makin @ Marcus Mojigoh,1953,male,bumiputera,BN - UPKO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P173-PUTATAN.jpg
13,P173,Sabah,Putatan,3547,YB Datuk Dr.,Makin @ Marcus Mojigoh,1953,male,bumiputera,BN - UPKO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P173.jpg
12,P175,Sabah,Papar,3554,Y.B. Datuk,Rosnah binti Haji Abdul Rashid Shirlin,1973,female,bumiputera,BN - UMNO,Timbalan Menteri Kesihatan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P175-PAPAR.jpg
13,P175,Sabah,Papar,3554,YB Datuk,Rosnah Binti Haji Abdul Rashid Shirlin,1973,female,bumiputera,BN - UMNO,Timbalan Menteri Kerja Raya,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P175.jpg
12,P176,Sabah,Kimanis,3558,Y.B. Dato' Sri,Anifah bin Haji Aman,1954,male,bumiputera,BN - UMNO,Menteri Luar Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P176-KIMANIS1.jpg
13,P176,Sabah,Kimanis,3558,YB Dato' Sri,Anifah bin Haji Aman,1954,male,bumiputera,BN - UMNO,Menteri Luar Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P176.jpg
12,P177,Sabah,Beaufort,3562,Y.B. Datuk Seri Panglima Haji,Lajim bin Haji Ukin,1956,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P177-BEAUFORT.jpg
12,P178,Sabah,Sipitang,3563,Y.B. Datuk,Sapawi bin Haji Amat Wasali @ Ahmad,1955,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P178-SIPITANG.jpg
13,P178,Sabah,Sipitang,3563,YB Datuk,Sapawi bin Haji Ahmad Wasali,1955,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P178.jpg
12,P179,Sabah,Ranau,3565,Y.B. Datuk,Siringan bin Gubat,1950,male,bumiputera,BN - UPKO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P179-RANAU.jpg
14,P179,Sabah,RANAU,3566,YB DATUK,JONATHAN BIN YASIN,1968,male,bumiputera,BERSATU,Timbalan Menteri Dalam Negeri II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.179-RANAU.png
12,P181,Sabah,Tenom,3572,Y.B. Datuk,Raime Unggi,1970,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P181-TENOM.jpg
13,P181,Sabah,Tenom,3572,YB Datuk,Raime bin Unggi,1970,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P181.jpg
12,P182,Sabah,Pensiangan,3573,Y.B. Tan Sri Datuk Seri Panglima,Joseph Kurup,1945,male,bumiputera,BN - PBRS,Timbalan Menteri Sumber Asli Dan Alam Sekitar,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P182-PENSIANGAN.jpg
13,P182,Sabah,Pensiangan,3573,YB Tan Sri Datuk Seri Panglima,Joseph Kurup,1945,male,bumiputera,BN - PBRS,Menteri Di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P182.jpg
12,P186,Sabah,Sandakan,3581,Y.B. Datuk,Liew Vui Keong,1960,male,chinese,BN - LDP,Timbalan Menteri di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P186-SANDAKAN.jpg
12,P188,Sabah,Silam,3583,Y.B. Tuan Haji,Salleh bin Kalbi,1965,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P188-SILAM.jpg
12,P189,Sabah,Semporna,3585,Y.B. Dato' Seri Haji,Mohd Shafie bin Hj. Apdal,1958,male,bumiputera,BN - UMNO,Menteri Kemajuan Luar Bandar Dan Wilayah,,https://www.parlimen.gov.my/images/webuser/ahli/2010/mohd.shafie.apdal[1].jpg
13,P189,Sabah,Semporna,3585,YB Dato' Seri Haji,Mohd. Shafie bin Haji Apdal,1958,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P189.jpg
14,P189,Sabah,SEMPORNA,3585,YB DATUK SERI PANGLIMA HAJI,MOHD SHAFIE BIN HAJI APDAL,1958,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.189-SEMPORNA.png
15,P189,Sabah,Semporna,3585,YB Datuk Seri Panglima Haji,Mohd Shafie bin Apdal,1957,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P189.png
14,P172,Sabah,KOTA KINABALU,3587,YB TUAN,CHAN FOONG HIN,1979,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.172-KOTA KINABALU.png
15,P172,Sabah,Kota Kinabalu,3587,YB Datuk,Chan Foong Hin,1979,male,chinese,PH,Timbalan Menteri Perladangan dan Komoditi,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P172.jpg
12,P192,Sarawak,Mas Gading,3591,Y.B. Datuk Dr.,Tekhee @Tiki anak Lafe,1954,male,bumiputera,BN - SPDP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P192-MASGADING.jpg
12,P197,Sarawak,Kota Samarahan,3598,Y.B. Dato' Sri,Sulaiman Abdul Rahman Taib,1969,male,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P197-KOTASEMARAHAN.jpg
12,P198,Sarawak,Mambong,3599,Y.B. Dato' Dr.,James Dawos Mamit,1949,male,bumiputera,BN - PBB,Timbalan Menteri Pelancongan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P198-MAMBONG.jpg
13,P198,Sarawak,Mambong,3599,YB Dato' Sri Dr.,James Dawos Mamit,1949,male,bumiputera,BN - PBB,"Timbalan Menteri Tenaga, Teknologi Hijau dan Air",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P198.jpg
12,P200,Sarawak,Batang Sadong,3603,Y.B. Puan Hajah,Nancy binti Haji Shukri,1962,female,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P200-BTGSADONG.jpg
13,P200,Sarawak,Batang Sadong,3603,YB Dato' Sri Hajah,Nancy Binti Shukri,1962,female,bumiputera,BN - PBB,Menteri Di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/nancy.PNG
14,P200,Sarawak,BATANG SADONG,3603,YB DATO' SRI HAJAH,NANCY BINTI SHUKRI,1962,female,bumiputera,GPS - PBB,"Menteri Pelancongan, Seni dan Budaya",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.200-BATANG SADONG.png
15,P193,Sarawak,Santubong,3603,YB Dato' Sri Hajah,Nancy binti Shukri,1961,female,bumiputera,GPS,"Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2022/santubong.jpg
12,P202,Sarawak,Sri Aman,3607,Y.B. Tuan,Masir Anak Kujat,1955,male,bumiputera,BN - PRS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P202-SRIAMAN.jpg
13,P202,Sarawak,Sri Aman,3607,YB Dato',Masir Kujat,1955,male,bumiputera,BN - PRS,Timbalan Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P202.jpg
14,P202,Sarawak,SRI AMAN,3607,YB DATO',MASIR ANAK KUJAT,1955,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.202-SRI AMAN.png
12,P203,Sarawak,Lubok Antu,3609,Y.B. Tuan,William @ Nyallau Badak,1951,male,bumiputera,BN - PRS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P203-LUBOKANTU.jpg
13,P203,Sarawak,Lubok Antu,3609,YB Datuk,William @ Nyallau Anak Badak,1951,male,bumiputera,BN - PRS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P203.jpg
12,P205,Sarawak,Saratok,3610,Y.B. Tuan,Jelaing Anak Mersat,1949,male,bumiputera,BN - SPDP,Timbalan Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P205-SARATOK1.jpg
12,P206,Sarawak,Tanjong Manis,3612,Y.B. Datuk Hajjah,Norah binti Abdul Rahman,1960,female,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P206-TANJONGMANIS.jpg
13,P206,Sarawak,Tanjong Manis,3612,YB Datuk Hajah,Norah Binti Abd. Rahman,1960,female,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P206.jpg
12,P207,Sarawak,Igan,3613,Y.B. Datuk Haji,Abdul Wahab bin Haji Dolah,1951,male,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P207-IGAN.jpg
13,P207,Sarawak,Igan,3613,YB Datuk Haji,Wahab bin Haji Dolah,1951,male,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P207.jpg
12,P208,Sarawak,Sarikei,3615,Y.B. Tuan,Ding Kuong Hiing,1955,male,chinese,BN - SUPP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P208-SARIKEI.jpg
12,P217,Sarawak,Bintulu,3622,Y.B. Dato' Seri,Tiong King Sing,1962,male,chinese,BN - SPDP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P217-BINTULU.jpg
13,P217,Sarawak,Bintulu,3622,YB Dato' Seri,Tiong King Sing,1962,male,chinese,BN - PDP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P217.jpg
14,P217,Sarawak,BINTULU,3622,YB DATO' SERI,TIONG KING SING,1962,male,chinese,GPS - PDP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.217-BINTULU.png
12,P218,Sarawak,Sibuti,3624,Y.B. Tuan Haji,Ahmad Lai bin Bujang,1950,male,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P218-SIBUTI.jpg
13,P218,Sarawak,Sibuti,3624,YB Datuk Haji,Ahmad Lai bin Bujang,1950,male,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P218.jpg
13,P219,Sarawak,Miri,3625,YB Dr.,Michael Teo Yu Keng,1948,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P219.jpg
14,P219,Sarawak,MIRI,3625,YB DR.,MICHAEL TEO YU KENG,1948,male,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.219-MIRI.png
12,P221,Sarawak,Limbang,3627,Y.B. Tuan Haji,Hasbi bin Habibollah,1963,male,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P221-LIMBANG.jpg
13,P221,Sarawak,Limbang,3627,YB Tuan Haji,Hasbi bin Haji Habibollah,1963,male,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P221.jpg
14,P221,Sarawak,LIMBANG,3627,YB DATUK HAJI,HASBI BIN HABIBOLLAH,1963,male,bumiputera,GPS - PBB,Timbalan Menteri Pembangunan Luar Bandar II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.221-LIMBANG.png
15,P221,Sarawak,Limbang,3627,YB Datuk Haji,Hasbi bin Haji Habibollah,1963,male,bumiputera,GPS,Timbalan Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P221.jpg
13,P001,Perlis,Padang Besar,3630,YB Datuk,Zahidi Bin Zainul Abidin,1961,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P001.jpg
14,P001,Perlis,PADANG BESAR,3630,YB DATUK,ZAHIDI BIN ZAINUL ABIDIN,1961,male,bumiputera,BN - UMNO,Timbalan Menteri Komunikasi dan Multimedia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.001-Padang Besar.png
13,P002,Perlis,Kangar,3633,YB Ir.,Shaharuddin Bin Ismail,1967,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P002.jpg
13,P004,Kedah,Langkawi,3635,YB Dato' Ir.,Nawawi Bin Ahmad,1961,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P004.jpg
13,P005,Kedah,Jerlun,3638,YB Dato' Wira,Othman Bin Aziz,1959,male,bumiputera,BN - UMNO,Timbalan Menteri Kewangan I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P005.jpg
13,P007,Kedah,Padang Terap,3641,YB Dato' Seri,Mahdzir Bin Khalid,1961,male,bumiputera,BN - UMNO,Menteri Pendidikan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P007.jpg
14,P007,Kedah,PADANG TERAP,3641,YB DATO' SERI,MAHDZIR BIN KHALID,1961,male,bumiputera,BN - UMNO,Menteri Pembangunan Luar Bandar,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.007-Padang Terap.png
13,P012,Kedah,Jerai,3646,YB Mejar Jeneral Dato' Seri,Jamil Khir bin Baharom (B),1962,male,bumiputera,BN - UMNO,Menteri Di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P012.jpg
13,P013,Kedah,Sik,3647,YB Dr.,Mansor Bin Abdul Rahman,1961,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P013.jpg
13,P014,Kedah,Merbok,3648,YB Prof. Dr.,Ismail Bin Daut,1956,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P014.jpg
14,P014,Kedah,MERBOK,3649,YB PUAN,NOR AZRINA BINTI SURIP,1976,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.014-Merbok.png
13,P017,Kedah,Padang Serai,3656,YB Tuan,N. Surendran A/L Nagarajan,1967,male,indian,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P017.jpg
13,P020,Kelantan,Pengkalan Chepa,3659,YB Dr.,Izani Bin Husin,1963,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P020.jpg
13,P021,Kelantan,Kota Bharu,3661,YB Dato',Takiyuddin Bin Hassan,1962,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P021.jpg
14,P021,Kelantan,KOTA BHARU,3661,YB DATUK SERI,TAKIYUDDIN BIN HASSAN,1962,male,bumiputera,PAS,Menteri Tenaga dan Sumber Asli,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.021-KOTA BHARU.png
13,P022,Kelantan,Pasir Mas,3663,YB Tuan,Nik Mohamad Abduh Bin Nik Abdul Aziz,1970,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P022.jpg
14,P025,Kelantan,BACHOK,3663,YB TUAN,NIK MOHAMAD ABDUH BIN NIK ABDUL AZIZ,1970,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.025-BACHOK.png
13,P024,Kelantan,Kubang Kerian,3665,YB Tuan,Ahmad Baihaki Bin Atiqullah,1974,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P024.jpg
13,P025,Kelantan,Bachok,3667,YB Tuan,Ahmad Marzuk Shaary,1976,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P025.jpg
14,P020,Kelantan,PENGKALAN CHEPA,3667,YB DATUK HAJI,AHMAD MARZUK BIN SHAARY,1976,male,bumiputera,PAS,Timbalan Menteri di Jabatan Perdana Menteri (Hal Ehwal Agama),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.020-PENGKALAN CHEPA.png
13,P027,Kelantan,Tanah Merah,3670,YB Dato' Sri,Ikmal Hisham Bin Abdul Aziz,1965,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P027.jpg
14,P027,Kelantan,TANAH MERAH,3670,YB DATO' SRI,IKMAL HISHAM BIN ABDUL AZIZ,1965,male,bumiputera,BERSATU,Timbalan Menteri Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.027-TANAH MERAH.png
13,P028,Kelantan,Pasir Puteh,3672,YB Dato' Dr.,Nik Mazian Bin Nik Mohamad,1959,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P028.jpg
