author_id,vol,nama,gelaran,parti,lantikan,negeri,kawasan,kod_kawasan,tahun_lahir,jantina,kumpulan_etnik,jawatan_kabinet,jawatan_parlimen,penggal,tempoh,tempoh_mula,tempoh_tamat
72,9,Ahmad Ismail,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1996-12-16,1999-12-15
72,10,Ahmad Ismail,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Penang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1996-12-16,1999-12-15
73,5,Ahmad Ithnin,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1979-04-06,1982-04-05
74,14,Ahmad Masrizal Muhammad,YB Senator Dato' Dr.,UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,Timbalan Menteri Pengajian Tinggi,TIADA,,09.03.2020 hingga 08.03.2023,2020-03-09,
75,6,Ahmad Othman,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,
75,7,Ahmad Othman,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,
76,1,Ahmad Said,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Perak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1959-09-11,1965-09-10
77,1,Ahmad Taff,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Singapura,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1963-11-02,1965-08-08
77,2,Ahmad Taff,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Singapura,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1963-11-02,1965-08-08
78,8,Ahmad Zahid Hamidi,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1991-07-24,1994-07-23
79,14,Ahmad bin Dato' Sri Hj Ibrahim,YB Senator Dato',PBB,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,22.07.2022 - 21.07.2025,2022-07-22,2025-07-21
79,15,Ahmad bin Dato' Sri Hj Ibrahim,YB Senator Dato',PBB,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,22.07.2022 - 21.07.2025,2022-07-22,2025-07-21
80,6,Ainon Ariffin,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1986-02-18,1989-02-17
80,7,Ainon Ariffin,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1986-02-18,1989-02-17
80,7,Ainon Ariffin,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1989-03-27,1992-03-26
80,8,Ainon Ariffin,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1986-02-18,1989-02-17
80,8,Ainon Ariffin,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1989-03-27,1992-03-26
81,1,Aishah Ghani,TIADA,Perikatan - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1962-10-15,1968-10-14
81,2,Aishah Ghani,TIADA,Perikatan - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1962-10-15,1968-10-14
81,2,Aishah Ghani,TIADA,Perikatan - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1968-10-22,
81,3,Aishah Ghani,TIADA,Perikatan - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1962-10-15,1968-10-14
81,3,Aishah Ghani,TIADA,Perikatan - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1968-10-22,1974-10-21
82,14,Ajis bin Sitin,YB Senator Dato',UMNO,Dipilih oleh Dewan Undangan Negeri,Pahang,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,25.08.2021 - 24.08.2024,2021-08-25,2024-08-24
83,14,Ak Nan A/L Eh Took,YB Senator Tuan,BERSATU,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,indian,TIADA,Ahli Dewan Negara,,15.12.2016 - 14.12.2019,2016-12-15,2019-12-14
84,13,Aknan A/L Ehtook,YB Senator Tuan,Wakil Masyarakat Siam,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,indian,TIADA,Ahli Dewan Negara,,15.12.2016 - 14.12.2019,2016-12-15,2019-12-14
85,5,Alexander Y. L. Lee,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1979-05-11,1982-05-10
85,6,Alexander Y. L. Lee,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1979-05-11,1982-05-10
85,6,Alexander Y. L. Lee,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1982-07-19,1985-07-18
86,4,Ali Ahmad,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Perlis,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1977-08-03,1980-08-02
87,3,Ali Ismail,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1971-12-20,1977-12-19
88,1,Amaluddin Darus,TIADA,PAS,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1959-09-11,1965-09-10
88,2,Amaluddin Darus,TIADA,PMIP,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1959-09-11,1965-09-10
88,2,Amaluddin Darus,TIADA,PMIP,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1968-10-22,1974-10-21
88,3,Amaluddin Darus,TIADA,PAS,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1968-10-22,1974-10-21
89,15,Amir Hamzah Azizan,YB Senator Datuk Seri,PROFESIONAL,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,Menteri Kewangan Dua (2),Ahli Dewan Negara,,12.12.2023 - 11.12.2026,2023-12-12,2026-12-11
90,15,Amir bin Md Ghazali,YB Senator Tuan,PKR,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,07.03.2023 - 06.03.2026,2023-03-07,2026-03-06
91,13,Ananthan A/L Somasundaram,YB. Senator Dato' Dr.,BN - MIC,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,M,indian,TIADA,TIADA,,15.08.2017 - 14.08.2020,2017-08-15,2020-08-14
92,2,Andrew Jika Landau,TIADA,PESAKA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,1964-05-18,1965-08-16
92,2,Andrew Jika Landau,TIADA,PESAKA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,1965-10-18,
92,3,Andrew Jika Landau,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,1964-05-18,1970-05-17
92,3,Andrew Jika Landau,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,1965-10-18,1971-10-17
93,15,Anifah bin Aman @ Haniff Amman,YB Senator Tan Sri Datuk Seri Panglima,PCS,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,20.03.2023 - 19.03.2026,2023-03-20,2026-03-19
94,15,Anna Bell @ Suzieana binti Perian,YB Senator Puan,GRS,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,Ahli Dwan Negara,,05.03.2024 - 04.03.2027,2024-03-05,2027-03-04
95,7,Annuar Musa,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1990-12-17,1993-12-16
95,8,Annuar Musa,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1990-12-17,1993-12-16
95,8,Annuar Musa,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1993-10-27,1996-10-26
96,10,Appala Naidu Rajoo,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,2001-05-22,2004-05-21
97,7,Appointed,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,,
98,5,Ariffin Salleh,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1979-04-08,1982-04-07
98,6,Ariffin Salleh,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1979-04-08,1982-04-07
98,6,Ariffin Salleh,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1982-07-19,1985-07-18
99,12,Ariffin bin S.M. Omar,YB Senator Dr.,DAP,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,M,bumiputera,TIADA,TIADA,,01.06.2012 - 31.05.2015,2012-06-01,2015-05-31
99,13,Ariffin bin S.M. Omar,YB Senator Dr.,DAP,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,M,bumiputera,TIADA,TIADA,,01.06.2012 - 31.05.2015,2012-06-01,2015-05-31
100,14,Arman Azha bin Abu Hanifah,YB Senator Dato',BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,26.10.2021 - 25.10.2024,2021-10-26,2024-10-25
101,11,Armani Mahiruddin,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Sabah,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2005-12-20,2008-12-19
102,11,Arzmi Abd Hamid,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,
103,10,Arzmi Abdul Hamid,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,
104,7,Asmah Ismail,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Pahang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1990-06-25,1993-06-24
104,8,Asmah Ismail,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Pahang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1990-06-25,1993-06-24
105,1,Athi Nahappan,TIADA,Perikatan - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1959-12-05,1965-12-04
105,2,Athi Nahappan,TIADA,Perikatan - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1959-12-05,
105,2,Athi Nahappan,TIADA,Perikatan - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1968-10-22,
105,3,Athi Nahappan,TIADA,Perikatan - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,,1968-01-01
105,3,Athi Nahappan,TIADA,Perikatan - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1968-10-22,1974-10-21
105,4,Athi Nahappan,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,,1968-01-01
105,4,Athi Nahappan,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1968-10-22,1971-10-21
105,4,Athi Nahappan,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1975-01-06,1976-05-09
106,15,Awang Bemee bin Awang Ali Basah,YB Senator Dato,PBB,Dilantik Yang di-Pertuan Agong,TIADA,,,,M, bumiputera,TIADA,Yang di-Pertua Dewan Negara,,15.07.2024 - 14.07.2027,2024-07-15,2027-07-14
107,2,Awang Daud Matusin,TIADA,Bumiputera,Dilantik Yang di-Pertuan Agong,TIADA,,,,, bumiputera,TIADA,Ahli Dewan Negara,,,1964-10-19,
107,3,Awang Daud Matusin,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,, bumiputera,TIADA,Ahli Dewan Negara,,,1964-10-19,1970-10-18
107,3,Awang Daud Matusin,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,, bumiputera,TIADA,Ahli Dewan Negara,,,1971-02-20,1977-02-19
108,15,Awang bin Sariyan,YB Senator Datuk Seri Prof. Emeritus Dr.,PROFESIONAL,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,20.03.2023 - 19.03.2026,2023-03-20,2026-03-19
109,15,Azahar bin Hassan,YB Senator Tuan,BERSATU,Dipilih oleh Dewan Undangan Negeri,Perlis,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,10.09.2024 - 09.09.2027,2024-09-10,2027-09-09
110,14,Azhar Bin Ahmad,YB Senator Datuk Dr.,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,21.03.2022 - 20.03.2025,2022-03-21,2025-03-20
110,15,Azhar bin Ahmad,YB Senator Datuk Dr.,UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,21.03.2022 - 20.03.2025,2022-03-21,2025-03-20
111,14,Aziz bin Ariffin,YB Senator Tuan Haji,UMNO,Dipilih oleh Dewan Undangan Negeri,Perlis,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,26.08.2021 - 25.08.2024,2021-08-26,2024-08-25
112,11,Azizah Abdul Samad,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2004-08-26,2007-08-25
113,10,Azizah Mohd Dun,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2000-07-04,2003-07-03
113,10,Azizah Mohd Dun,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2003-08-12,2006-08-11
114,6,Azizah Mohd. Said,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1985-07-29,1988-07-28
114,7,Azizah Mohd. Said,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1985-07-29,1988-07-28
115,13,Azizah binti Haji Harun,YB Senator Puan Hajah,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,TIADA,,06.07.2015 - 05.07.2018,2015-07-06,2018-07-05
116,5,Azlan Kinjawan @ Philip Meja,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1979-04-06,1982-04-05
117,11,Azlan Osman,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Perak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2006-11-14,2009-11-13
118,7,Azman Atar Othman,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1987-02-23,1990-02-22
118,7,Azman Atar Othman,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1990-03-19,1993-03-18
118,8,Azman Attar Othman,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1987-02-23,1990-02-22
118,8,Azman Attar Othman,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1990-03-19,1993-03-18
119,7,Azumu Tak,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Perak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1987-11-30,1990-11-29
119,8,Azumu Tak,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Perak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1987-11-30,1990-11-29
120,15,Baharuddin bin Ahmad,YB Senator Tuan Haji,PAS,Dipilih oleh Dewan Undangan Negeri,Perlis,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,10.09.2024 - 09.09.2027,2024-09-10,2027-09-09
121,12,Baharudin bin Hj. Abu Bakar,YB Senator Tuan,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,TIADA,,06.09.2011 - 05.09.2014,2011-09-06,2014-09-05
122,9,Bakri Ali Mahamad,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,bumiputera,TIADA,Ahli Dewan Negara,Kedua,,1998-12-07,2001-12-06
122,10,Bakri Ali Mahamad,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1995-12-13,1998-12-12
122,10,Bakri Ali Mahamad,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1998-12-07,2001-12-06
123,7,Balaram Pethanaidu,TIADA,BN - MIC,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,other,TIADA,Ahli Dewan Negara,,,1988-07-11,1991-07-10
123,8,Balaram Pethanaidu,TIADA,BN - MIC,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,other,TIADA,Ahli Dewan Negara,,,1988-07-11,1991-07-10
124,14,Balasubramaniam A/L Nachiappan,YB Senator Tuan,PAS,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,indian,TIADA,Ahli Dewan Negara,,16.06.2020 - 15.06.2023,2020-06-16,2023-06-15
125,5,Basharon Hanapiah,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1981-12-09,1984-12-08
126,13,Bashir bin Haji Alias,YB. Senator Datuk Haji,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,TIADA,,05.06.2017 - 04.06.2020,2017-06-05,2020-06-04
127,13,Bathmavathi Krishnan,YB Senator Puan,Wakil OKU,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,indian,TIADA,TIADA,,18.11.2013 - 17.11.2016,2013-11-18,2016-11-17
128,6,Bee Yang Sek,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,chinese,TIADA,Ahli Dewan Negara,,,1985-07-29,1988-07-28
128,7,Bee Yang Sek,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,chinese,TIADA,Ahli Dewan Negara,,,1985-07-29,1988-07-28
129,10,Benedict Bujang Tembak,TIADA,BN - PBB,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1999-12-27,2002-12-26
129,10,Benedict Bujang Tembak,TIADA,BN - PBB,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2002-11-18,2005-11-17
129,11,Benedict Bujang Tembak,TIADA,BN - PBB,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1999-12-27,2002-12-26
129,11,Benedict Bujang Tembak,TIADA,BN - PBB,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2002-11-18,2005-11-17
130,6,Benedict Stephens,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,1985-04-12,1988-04-11
130,7,Benedict Stephens,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,1985-04-12,1988-04-11
131,2,Bibi Aishah Hamid Don,TIADA,Perikatan - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1964-10-19,
132,14,Bobbey Ah Fang Bin Suan,YB Senator Datuk,BERSATU,Dipilih oleh Dewan Undangan Negeri,Sabah,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,05.01.2021 - 04.01.2024,2021-01-05,2024-01-04
132,15,Bobbey Ah Fang bin Suan,YB Senator Datuk,GRS,Dipilih oleh Dewan Undangan Negeri,Sabah,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,05.01.2021 - 04.01.2024,2021-01-05,2024-01-04
133,12,Boon Som a/l Inong,YB Senator Dato',BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,indian,TIADA,TIADA,,15.12.2010 - 14.12.2013,2010-12-15,2013-12-14
134,2,C. D. Ismail,TIADA,Perikatan - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1964-09-11,
134,3,C. D. Ismail,TIADA,Perikatan - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1964-09-11,1970-09-10
134,3,C. D. Ismail,TIADA,Perikatan - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1971-02-20,1977-02-19
134,4,C. D. Ismail,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1964-09-11,1967-09-10
134,4,C. D. Ismail,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1971-02-20,1974-02-19
135,7,C. Krishnan,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1986-12-15,1989-12-14
135,7,C. Krishnan,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1989-12-18,1992-12-17
135,8,C. Krishnan,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1986-12-15,1989-12-14
135,8,C. Krishnan,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1989-12-18,1992-12-17
136,6,C. Selvarajah,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1983-12-05,1986-12-04
136,7,C. Selvarajah,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1983-12-05,1986-12-04
137,4,C. Sinnadurai,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1975-01-06,1978-01-05
137,5,C. Sinnadurai,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1975-01-06,1978-01-05
137,5,C. Sinnadurai,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1980-12-15,1983-12-14
138,13,Chai Kim Sen,YB Senator Dato`,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,chinese,TIADA,TIADA,,23.06.2014 - 22.06.2017,2014-06-23,2017-06-22
139,6,Chan Choong Tak,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1986-02-18,1989-02-17
139,7,Chan Choong Tak,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1986-02-18,1989-02-17
139,7,Chan Choong Tak,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1989-04-03,1992-04-02
139,8,Chan Choong Tak,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1986-02-18,1989-02-17
139,8,Chan Choong Tak,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1989-04-03,1992-04-02
140,2,Chan Keong Hon,TIADA,Perikatan - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1965-12-18,
141,1,Chan Kwong Hon,TIADA,Perikatan - MCA,Dipilih oleh Dewan Undangan Negeri,Selangor,,,,,chinese,TIADA,Ahli Dewan Negara,,,1959-09-11,1965-09-10
141,2,Chan Kwong Hon,TIADA,Perikatan - MCA,Dipilih oleh Dewan Undangan Negeri,Selangor,,,,,chinese,TIADA,Ahli Dewan Negara,,,1959-09-11,1965-09-10
141,2,Chan Kwong Hon,TIADA,Perikatan - MCA,Dipilih oleh Dewan Undangan Negeri,Selangor,,,,,chinese,TIADA,Ahli Dewan Negara,,,1965-12-18,1971-12-17
141,3,Chan Kwong Hon,TIADA,Perikatan - MCA,Dipilih oleh Dewan Undangan Negeri,Selangor,,,,,chinese,TIADA,Ahli Dewan Negara,,,1965-12-18,1971-12-17
141,4,Chan Kwong Hon,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Selangor,,,,,chinese,TIADA,Ahli Dewan Negara,,,1965-12-18,1968-12-17
141,4,Chan Kwong Hon,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Selangor,,,,,chinese,TIADA,Ahli Dewan Negara,,,,1978-05-29
142,12,Chandra Mohan a/l S. Tambirajah,YB Senator Tuan,DAP,,TIADA,,,,M,indian,TIADA,TIADA,,17.12.2012 - 16.12.2015,2012-12-17,2015-12-16
