vol,kod_kawasan,negeri,kawasan,uid,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,spr_name
14.0,P083,Pahang,KUANTAN,2716.0,YB PUAN,FUZIAH BINTI SALLEH,1960.0,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.083-KUANTAN.png,FUZIAH SALLEH
14.0,P084,Pahang,PAYA BESAR,4140.0,YB DATO' INDERA,MOHD SHAHAR BIN ABDULLAH,1980.0,male,bumiputera,BN - UMNO,Timbalan Menteri Kewangan I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.084-PAYA BESAR.png,MOHD SHAHAR BIN ABDULLAH
14.0,P085,Pahang,PEKAN,1216.0,YB DATO' SRI,MOHD NAJIB BIN TUN ABD RAZAK,1954.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.085-PEKAN.png,MOHD NAJIB BIN TUN ABDUL RAZAK
14.0,P086,Pahang,MARAN,3413.0,YB DATO' SRI DR. HAJI,ISMAIL BIN HJ ABD. MUTTALIB,1955.0,male,bumiputera,BN - UMNO,Timbalan Menteri Perumahan dan Kerajaan Tempatan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.086-MARAN.png,ISMAIL BIN HJ ABDUL MUTTALIB
14.0,P087,Pahang,KUALA KRAU,1613.0,YB DATO' SRI DR. HAJI,ISMAIL BIN HAJI MOHAMED SAID,1966.0,male,bumiputera,BN - UMNO,Timbalan Menteri Dalam Negeri I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.087-KUALA KRAU.png,ISMAIL BIN MOHAMED SAID
14.0,P088,Pahang,TEMERLOH,4152.0,YB DATUK WIRA HAJI,MOHD. ANUAR MOHD. TAHIR,1953.0,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.088-TEMERLOH.png,ANUAR TAHIR
14.0,P089,Pahang,BENTONG,3763.0,YB TUAN,WONG TACK,1959.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.089-BENTONG.png,WONG TACK
14.0,P090,Pahang,BERA,3061.0,YAB DATO' SRI,ISMAIL SABRI BIN YAAKOB,1960.0,male,bumiputera,BN - UMNO,YAB PERDANA MENTERI,,https://www.parlimen.gov.my/images/webuser/ahli/2013/PM.jpg,ISMAIL SABRI YAAKOB
14.0,P091,Pahang,ROMPIN,4157.0,YB DATO' SRI,HASAN BIN ARIFIN,1953.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.091-ROMPIN.png,HASAN BIN ARIFIN
14.0,P092,Selangor,SABAK BERNAM,3768.0,YB DATO' HAJI,MOHD FASIAH BIN MOHD FAKEH,1956.0,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.092-SABAK BERNAM.png,FASIAH
14.0,P093,Selangor,SUNGAI BESAR,4160.0,YB DATUK,MUSLIMIN BIN YAHAYA,1968.0,male,bumiputera,BERSATU,Timbalan Menteri Pembangunan Usahawan dan Koperasi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.093-SUNGAI BESAR.png,MUSLIMIN
14.0,P094,Selangor,HULU SELANGOR,4163.0,YB PUAN,JUNE LEOW HSIAD HUI,1965.0,female,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.094-HULU SELANGOR.png,JUNE LEOW
14.0,P095,Selangor,TANJUNG KARANG,2416.0,YB TAN SRI,NOH BIN HAJI OMAR,1958.0,male,bumiputera,BN - UMNO,Menteri Pembangunan Usahawan dan Koperasi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.095-TANJONG KARANG.png,NOH BIN OMAR
14.0,P096,Selangor,KUALA SELANGOR,3424.0,YB DATUK SERI DR. HAJI,DZULKEFLY BIN AHMAD,1956.0,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.096-KUALA SLEANGOR.png,DZULKEFLY AHMAD
14.0,P097,Selangor,SELAYANG,3427.0,YB TUAN,WILLIAM LEONG JEE KEEN,1957.0,male,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.097-SELAYANG.png,WILLIAM LEONG JEE KEEN
14.0,P098,Selangor,GOMBAK,3428.0,YB DATO' SERI,MOHAMED AZMIN BIN ALI,1965.0,male,bumiputera,BERSATU,Menteri Kanan Perdagangan Antarabangsa dan Industri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.098-GOMBAK.png,AZMIN ALI
14.0,P099,Selangor,AMPANG,3431.0,YB DATUK HAJAH,ZURAIDA BINTI KAMARUDDIN,1958.0,female,bumiputera,PBM,Menteri Perusahaan Perladangan dan Komoditi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.099-AMPANG.png,ZURAIDA KAMARUDDIN
14.0,P100,Selangor,PANDAN,4901.0,YB DATO' SERI DR,WAN AZIZAH WAN ISMAIL,1953.0,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.100-AMPANG.png,WAN AZIZAH
14.0,P101,Selangor,HULU LANGAT,4177.0,YB DATUK HAJI,HASANUDDIN BIN MOHD YUNUS,1965.0,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.101-HULU LANGAT.png,HASANUDDIN MOHD YUNUS
14.0,P102,Selangor,BANGI,3783.0,YB DR.,ONG KIAN MING,1976.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.102-BANGI.png,ONG KIAN MING
14.0,P103,Selangor,PUCHONG,3436.0,YB TUAN,GOBIND SINGH DEO,1974.0,male,other,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.103-PUCHUNG.png,GOBIND SINGH DEO
14.0,P104,Selangor,SUBANG,3786.0,YB TUAN,WONG CHEN,1969.0,male,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.104-SUBANG.png,WONG CHEN
14.0,P105,Selangor,PETALING JAYA,4186.0,YB PUAN,MARIA CHIN BINTI ABDULLAH,1957.0,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/Petaling Jaya.png,MARIA CHIN ABDULLAH
14.0,P106,Selangor,DAMANSARA,3441.0,YB TUAN,TONY PUA KIAM WEE,1973.0,male,bumiputera,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.106-DAMANSARA.png,TONY PUA
14.0,P107,Selangor,SUNGAI BULOH,3443.0,YB TUAN,SIVARASA A/L K. RASIAH,1957.0,male,indian,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.107-SUNGAI BULOH.png,SIVARASA RASIAH
14.0,P108,Selangor,SHAH ALAM,3095.0,YB TUAN,KHALID BIN ABD SAMAD,1958.0,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.108-SHAH ALAM.png,KHALID ABDUL SAMAD
14.0,P109,Selangor,KAPAR,3451.0,YB DATO',ABDULLAH SANI BIN ABDUL HAMID,1962.0,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.109-KAPAR.png,ABDULLAH SANI
14.0,P110,Selangor,KLANG,3447.0,YB TUAN,CHARLES ANTHONY SANTIAGO,1961.0,male,indian,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.110-KLANG.png,CHARLES SANTIAGO
14.0,P111,Selangor,KOTA RAJA,2932.0,YB TUAN,MOHAMAD BIN SABU,1955.0,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.111-KOTA RAJA.png,MOHAMAD SABU
14.0,P112,Selangor,KUALA LANGAT,4200.0,YB DATO' DR.,XAVIER JAYAKUMAR A/L ARULANANDAM,1953.0,male,indian,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.112-KUALA LANGAT.png,XAVIER JAYAKUMAR
14.0,P113,Selangor,SEPANG,2501.0,YB TUAN,MOHAMED HANIPA BIN MAIDIN,1969.0,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.113-SEPANG.png,MOHAMED HANIPA BIN MAIDIN
14.0,P114,Kuala Lumpur,KEPONG,3456.0,YB TUAN,LIM LIP ENG,1973.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.114-KEPONG.png,LIM LIP ENG
14.0,P115,Kuala Lumpur,BATU,4207.0,YB TUAN,P. PRABAKARAN,1996.0,male,indian,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.115-BATU.png,PRABAKARAN PARAMESWARAN
14.0,P116,Kuala Lumpur,WANGSA MAJU,2436.0,YB DATIN PADUKA DR.,TAN YEE KEW,1953.0,female,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.116-WANGSA MAJU.png,TAN YEE KEW
14.0,P117,Kuala Lumpur,SEGAMBUT,4212.0,YB PUAN,HANNAH YEOH,1979.0,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.117-SEGAMBUT.png,HANNAH YEOH
14.0,P118,Kuala Lumpur,SETIAWANGSA,4213.0,YB TUAN,NIK NAZMI BIN NIK AHMAD,1982.0,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.118-SETIAWANGSA.png,NIK NAZMI BIN NIK AHMAD
14.0,P119,Kuala Lumpur,TITIWANGSA,4215.0,YB DATUK SERI,RINA BINTI MOHD HARUN,1973.0,female,bumiputera,BERSATU,"Menteri Pembangunan, Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2013/Rina.jpg,RINA MOHD HARUN
14.0,P120,Kuala Lumpur,BUKIT BINTANG,2128.0,YB TUAN,FONG KUI LUN,1947.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.120-BUKIT BINTANG.png,FONG KUI LUN
14.0,P121,Kuala Lumpur,LEMBAH PANTAI,4219.0,YB TUAN,AHMAD FAHMI BIN MOHAMED FADZIL,1981.0,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.121-LEMBAH PANTAI.png,FAHMI FADZIL
14.0,P122,Kuala Lumpur,SEPUTEH,2769.0,YB PUAN,TERESA KOK,1964.0,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.122-SEPUTEH.png,TERESA KOK
14.0,P123,Kuala Lumpur,CHERAS,1825.0,YB TUAN,TAN KOK WAI,1958.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.123-CHERAS.png,TAN KOK WAI
14.0,P124,Kuala Lumpur,BANDAR TUN RAZAK,3311.0,YB DATO' HAJI,KAMARUDIN BIN JAFFAR,1952.0,male,bumiputera,BERSATU,Timbalan Menteri Luar Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.124-BANDAR TUN RAZAK.png,KAMARUDIN JAFFAR
14.0,P125,Putrajaya,PUTRAJAYA,3468.0,YB DATUK SERI TENGKU,ADNAN BIN TENGKU MANSOR,1951.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.125-PUTRAJAYA.png,TENGKU ADNAN BIN TENGKU MANSOR
14.0,P126,Negeri Sembilan,JELEBU,4227.0,YB DATUK SERI,JALALUDDIN BIN ALIAS,1964.0,male,bumiputera,BN - UMNO,Timbalan Menteri Wilayah Persekutuan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.126-JELEBU.png,JALALUDDIN BIN ALIAS
14.0,P127,Negeri Sembilan,JEMPOL,4230.0,YB DATUK SERI HAJI,MOHD SALIM SHARIF,1965.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.127-JEMPOL.png,SALIM SHARIF
14.0,P128,Negeri Sembilan,SEREMBAN,3477.0,YB TUAN,LOKE SIEW FOOK,1977.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.128-SEREMBAN.png,LOKE SIEW FOOK
14.0,P129,Negeri Sembilan,KUALA PILAH,4234.0,YB DATO',EDDIN SYAZLEE BIN SHITH,1974.0,male,bumiputera,BERSATU,Timbalan Menteri di Jabatan Perdana Menteri (Ekonomi),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.129-KUALA PILAH.png,EDDIN SYAZLEE SHITH
14.0,P130,Negeri Sembilan,RASAH,4238.0,YB TUAN,CHA KEE CHIN,1975.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.130-RASAH.png,CHA KEE CHIN
14.0,P131,Negeri Sembilan,REMBAU,3478.0,YB TUAN,KHAIRY JAMALUDDIN ABU BAKAR,1976.0,male,bumiputera,BN - UMNO,Menteri Kesihatan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.131-REMBAU.png,KHAIRY JAMALUDDIN ABU BAKAR
14.0,P133,Negeri Sembilan,TAMPIN,4242.0,YB DATUK DR.,HASAN BIN BAHROM,1956.0,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.133-TAMPIN.png,HASAN BAHROM
14.0,P134,Melaka,MASJID TANAH,3840.0,YB DATUK WIRA HAJAH,MAS ERMIEYATI BINTI SAMSUDIN,1977.0,female,bumiputera,BERSATU,Timbalan Menteri di Jabatan Perdana Menteri (Parlimen dan Undang-Undang),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.134-MASJID TANAH.png,MAS ERMIEYATI
14.0,P135,Melaka,ALOR GAJAH,4247.0,YB DATUK SERI,MOHD REDZUAN BIN MD. YUSOF,1957.0,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.135-ALOR GAJAH.png,MOHD REDZUAN YUSOF (PAK WAN)
14.0,P136,Melaka,TANGGA BATU,4248.0,YB PUAN,RUSNAH BINTI ALUAI,1962.0,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.136-TANGGA BATU.png,RUSNAH
14.0,P137,Melaka,HANG TUAH JAYA,3142.0,YB DATUK SERI HAJI,SHAMSUL ISKANDAR @ YUSRE BIN HAJI MOHD AKIN,1975.0,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.137-HANG TUAH JAYA.png,SHAMSUL ISKANDAR MOHD AKIN
14.0,P138,Melaka,KOTA MELAKA,4252.0,YB TUAN,KHOO POAY TIONG,1971.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.138-KOTA MELAKA.png,KHOO POAY TIONG
14.0,P139,Melaka,JASIN,3491.0,YB DATUK SERI HAJI,AHMAD BIN HAMZAH,1949.0,male,bumiputera,BN - UMNO,Timbalan Menteri Pertanian dan Industri Makanan I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.139-JASIN.png,AHMAD HAMZAH
14.0,P140,Johor,SEGAMAT,3770.0,YB DATUK SERI DR.,SANTHARA KUMAR A/L RAMANAIDU,1971.0,male,indian,BERSATU,"Timbalan Menteri Pelancongan, Seni dan Budaya",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.140-SEGAMAT.png,SANTHARA
14.0,P141,Johor,SEKIJANG,4257.0,YB PUAN HAJAH,NATRAH ISMAIL,1951.0,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.141-SEKIJANG.png,NATRAH ISMAIL
14.0,P142,Johor,LABIS,3148.0,YB TUAN,PANG HOK LIONG,1958.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.142-LABIS.png,PANG HOK LIONG
14.0,P143,Johor,PAGOH,2797.0,YB TAN SRI DATO' HAJI,MAHIADDIN BIN HAJI MD YASIN,1947.0,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.143-PAGOH.png,MUHYIDDIN BIN MD YASIN
14.0,P144,Johor,LEDANG,4261.0,YB TUAN,SYED IBRAHIM BIN SYED NOH,1965.0,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.144-LEDANG.png,SYED IBRAHIM BIN SYED NOH
14.0,P145,Johor,BAKRI,4263.0,YB PUAN,YEO BEE YIN,1984.0,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.145-BAKRI.png,YEO BEE YIN
14.0,P146,Johor,MUAR,4266.0,YB TUAN,SYED SADDIQ BIN SYED ABDUL RAHMAN,1993.0,male,bumiputera,MUDA,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.146-MUAR.png,SYED SADDIQ
14.0,P147,Johor,PARIT SULONG,3501.0,YB DATUK SERI DR.,NORAINI BINTI AHMAD,1968.0,female,bumiputera,BN - UMNO,Menteri Pengajian Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.147-PARIT SULONG.png,NORAINI AHMAD
14.0,P148,Johor,AYER HITAM,3502.0,YB DATUK SERI IR. DR.,WEE KA SIONG,1969.0,male,chinese,BN - MCA,Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.148-AYER HITAM.png,WEE KA SIONG
14.0,P149,Johor,SRI GADING,4270.0,YB DATUK DR.,SHARUDDIN BIN MD SALLEH,1956.0,male,bumiputera,PEJUANG,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.149-SRI GADING.png,SHAHRUDDIN SALLEH
14.0,P150,Johor,BATU PAHAT,4273.0,YB DATO',MOHD RASHID HASNON,1960.0,male,bumiputera,BERSATU,,Timbalan Yang di-Pertua Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.150-BATU PAHAT.png,MOHD RASHID
14.0,P151,Johor,SIMPANG RENGGAM,4276.0,YB DR.,MASZLEE BIN MALIK,1975.0,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.151-SIMPANG RENGGAM.png,MASZLEE MALIK
14.0,P152,Johor,KLUANG,4278.0,YB PUAN,WONG SHU QI,1984.0,female,bumiputera,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.152-KLUANG.png,WONG SHU QI
14.0,P153,Johor,SEMBRONG,3510.0,YB DATO' SERI HISHAMMUDDIN TUN,HUSSEIN,1962.0,male,bumiputera,BN - UMNO,Menteri Kanan Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.153-SEMBRONG.png,HISHAMMUDDIN TUN HUSSEIN
14.0,P154,Johor,MERSING,3512.0,YB DATUK DR. HAJI,ABDUL LATIFF BIN AHMAD,1959.0,male,bumiputera,BERSATU,Menteri di Jabatan Perdana Menteri (Tugas-Tugas Khas),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.154-MERSING.png,ABDUL LATIFF
14.0,P155,Johor,TENGGARA,4284.0,YB DATO' SRI DR.,ADHAM BIN BABA,1963.0,male,bumiputera,BN - UMNO,"Menteri Sains, Teknologi dan Inovasi",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.155-TENGGARA.png,ADHAM BIN BABA
14.0,P156,Johor,KOTA TINGGI,3515.0,YB DATUK,HALIMAH BINTI MOHAMED SADIQUE,1962.0,female,bumiputera,BN - UMNO,Menteri Perpaduan Negara,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.156-KOTA TINGGI.png,HALIMAH BINTI MOHAMED SADIQUE
14.0,P157,Johor,PENGERANG,3518.0,YB DATO' SRI,AZALINA BINTI OTHMAN SAID,1964.0,female,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.157-PENGERANG.png,AZALINA OTHMAN SAID
14.0,P158,Johor,TEBRAU,3865.0,YB TUAN,STEVEN CHOONG SHIAU YOON,1958.0,male,chinese,PBM,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.158-TEBRAU.png,STEVEN CHOONG
14.0,P159,Johor,PASIR GUDANG,1860.0,YB TUAN,HASSAN BIN ABDUL KARIM,1952.0,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.159-PASIR GUDANG.png,HASSAN BIN ABDUL KARIM
14.0,P160,Johor,JOHOR BAHRU,4289.0,YB TUAN HAJI,AKMAL NASRULLAH BIN MOHD NASIR,1987.0,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.160-JOHOR BAHRU.png,AKMAL NASIR
14.0,P161,Johor,PULAI,2958.0,YB DATUK SERI HAJI,SALAHUDDIN BIN AYUB,1962.0,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.161-PULAI.png,SALAHUDDIN AYUB
14.0,P162,Johor,ISKANDAR PUTERI,698.0,YB TUAN,LIM KIT SIANG,1941.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.162-ISKANDAR PUTERI.png,LIM KIT SIANG
14.0,P163,Johor,KULAI,3434.0,YB PUAN,TEO NIE CHING,1981.0,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.163-KULAI.png,TEO NIE CHING
14.0,P164,Johor,PONTIAN,3527.0,YB DATUK SERI HAJI,AHMAD BIN HAJI MASLAN,1966.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.164-PONTIAN.png,AHMAD MASLAN
14.0,P166,Labuan,LABUAN,3875.0,YB DATUK,ROZMAN BIN ISLI,1965.0,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.166-LABUAN.png,ROZMAN BIN ISLI
14.0,P167,Sabah,KUDAT,3533.0,YB DATUK,ABD RAHIM BIN BAKRI,1961.0,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.167-KUDAT.png,ABDUL RAHIM BAKRI
14.0,P168,Sabah,KOTA MARUDU,3537.0,YB DATUK SERI PANGLIMA DR.,JOHNITY @ MAXIMUS BIN ONGKILI,1954.0,male,bumiputera,PBS,Menteri di Jabatan Perdana Menteri (Hal Ehwal Sabah dan Sarawak),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.168-KOTA MARUDU.png,PANGLIMA MAXIMUS JOHNITY ONGKILI
14.0,P169,Sabah,KOTA BELUD,3882.0,YB PUAN,ISNARAISSAH MUNIRAH BT MAJILIS @ FAKHARUDY,1982.0,female,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.169-KOTA BELUD.png,MUNIRAH MAJILIS
14.0,P170,Sabah,TUARAN,3888.0,YB DATUK SERI PANGLIMA,MADIUS BIN TANGAU,1958.0,male,bumiputera,UPKO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.170-TUARAN.png,PANGLIMA WILFRED MADIUS TANGAU
14.0,P171,Sabah,SEPANGGAR,4314.0,YB DATUK,MOHD AZIS BIN JAMMAN,1975.0,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.171-SEPANGGAR.png,MOHD AZIS BIN JAMMAN
14.0,P172,Sabah,KOTA KINABALU,3587.0,YB TUAN,CHAN FOONG HIN,1979.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.172-KOTA KINABALU.png,CHAN FOONG HIN
14.0,P173,Sabah,PUTATAN,4317.0,YB TUAN,AWANG HUSAINI BIN SAHARI,1967.0,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.173-PUTATAN.png,AWANG HUSAINI BIN SAHARI
14.0,P174,Sabah,PENAMPANG,3898.0,YB DATUK,IGNATIUS DORELL LEIKING,1972.0,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.174-PENAMPANG.png,DARELL LEIKING
14.0,P175,Sabah,PAPAR,4322.0,YB TUAN HAJI,AHMAD BIN HASSAN,1961.0,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.175-PAPAR.png,AHMAD BIN HASSAN
14.0,P177,Sabah,BEAUFORT,3903.0,YB DATUK SERI PANGLIMA HAJAH,AZIZAH BINTI DATUK SERI PANGLIMA HAJI MOHD DUN,1955.0,female,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P197 GAMBAR.jpg,AZIZAH BINTI MOHD DUN
14.0,P178,Sabah,SIPITANG,4325.0,YB DATUK,YAMANI HAFEZ BIN MUSA,1978.0,male,bumiputera,BERSATU,Timbalan Menteri Kewangan II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.178-SIPITANG.png,HAFEZ MUSA
14.0,P179,Sabah,RANAU,3566.0,YB DATUK,JONATHAN BIN YASIN,1968.0,male,bumiputera,BERSATU,Timbalan Menteri Dalam Negeri II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.179-RANAU.png,JONATHAN BIN YASIN
14.0,P180,Sabah,KENINGAU,5103.0,YB DATUK SERI PANGLIMA DR.,GAPARI BIN KATINGAN@ GEOFFREY KITINGAN,1948.0,male,bumiputera,STAR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.180-KENINGAU.png,JEFFREY KITINGAN
14.0,P181,Sabah,TENOM,4336.0,YB PUAN,NOORITA BINTI SUAL,1980.0,female,bumiputera,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.181-TENOM.png,NOORITA SUAL
14.0,P182,Sabah,PENSIANGAN,4340.0,YB DATUK,ARTHUR JOSEPH KURUP,1983.0,male,bumiputera,BN - PBRS,Timbalan Menteri Kerja Raya,,https://www.parlimen.gov.my/images/webuser/ahli//P.182-PENSIANGAN.png,ARTHUR JOSEPH KURUP
14.0,P183,Sabah,BELURAN,2857.0,YB DATUK SERI DR.,RONALD KIANDEE,1961.0,male,bumiputera,BERSATU,Menteri Pertanian dan Industri Makanan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.183-BELURAN.png,RONALD KIANDEE
14.0,P184,Sabah,LIBARAN,4347.0,YB DATUK,ZAKARIA BIN MOHD. EDRIS,1951.0,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.184-LIBARAN.png,ZAKARIA BIN MOHD EDRIS @ TUBAU
14.0,P187,Sabah,KINABATANGAN,2861.0,YB DATUK SERI PANGLIMA,BUNG MOKTAR BIN RADIN,1960.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.187-KINABATANGAN.png,BUNG MOKTAR RADIN
14.0,P188,Sabah,LAHAD DATU,2224.0,YB DATUK,MOHAMADDIN BIN KETAPI,1958.0,male,bumiputera,PBM,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/27.jpg,MOHAMADDIN BIN KETAPI
14.0,P189,Sabah,SEMPORNA,3585.0,YB DATUK SERI PANGLIMA HAJI,MOHD SHAFIE BIN HAJI APDAL,1958.0,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.189-SEMPORNA.png,MOHD SHAFIE APDAL
14.0,P190,Sabah,TAWAU,3204.0,YB DATUK,LIEW CHIN JIN,1953.0,female,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.190-TAWAU.png,CHRISTINA LIEW
