vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,remarks,id,uid,new_id,index
12,P213,Sarawak,Mukah,Y.B. Dato' Sri Dr.,Muhammad Leo Micheal Toyad Abdullah,1950.0,male,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P213-MUKAH.jpg,,1247,1644.0,11.0,
12,P214,Sarawak,Selangau,Y.B. Datuk,Joseph Entulu Anak Belaun,1955.0,male,bumiputera,BN - PRS,Timbalan Menteri Kemajuan Luar Bandar Dan Wilayah,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P214-SELANGAU.jpg,,382,3270.0,96.0,
12,P215,Sarawak,Kapit,Y.B. Datuk,Alexander Nanta Linggi,1958.0,male,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P215-KAPIT.jpg,,126,2903.0,72.0,
12,P216,Sarawak,Hulu Rajang,Y.B. Datuk,Billy Abit Joo,1950.0,male,bumiputera,BN - PRS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P216-HLRAJANG.jpg,,173,2265.0,39.0,
12,P217,Sarawak,Bintulu,Y.B. Dato' Seri,Tiong King Sing,1962.0,male,chinese,BN - SPDP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P217-BINTULU.jpg,,896,3622.0,243.0,
12,P218,Sarawak,Sibuti,Y.B. Tuan Haji,Ahmad Lai bin Bujang,1950.0,male,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P218-SIBUTI.jpg,,1028,3624.0,244.0,
12,P219,Sarawak,Miri,Y.B. Dato' Sri,Peter Chin Fah Kui,1946.0,male,bumiputera,BN - SUPP,"Menteri Tenaga, Teknologi Hijau Dan Air",,https://www.parlimen.gov.my/images/webuser/ahli/2010/P219-MIRI.jpg,,712,2273.0,40.0,
12,P220,Sarawak,Baram,Y.B. Dato',Jacob Dungau Sagan,1947.0,male,bumiputera,BN - SPDP,Timbalan Menteri Perdagangan Antarabangsa Dan Industri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P220-BARAM.jpg,,360,2586.0,54.0,
12,P221,Sarawak,Limbang,Y.B. Tuan Haji,Hasbi bin Habibollah,1963.0,male,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P221-LIMBANG.jpg,,1104,3627.0,246.0,
12,P222,Sarawak,Lawas,Y.B. Dato',Henry Sum Agong,1946.0,male,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P222-LAWAS.jpg,,313,2912.0,73.0,
12,,,,Tan Sri Datuk Seri Panglima,Pandikar Amin Haji Mulia,1955.0,male,bumiputera,,,YANG DIPERTUA DEWAN RAKYAT,https://www.parlimen.gov.my/images/webuser/ahli/2010/ydp.jpg,,1287,9999991.0,574.0,
12,,,,Datuk,Roosme Hamzah,,female,bumiputera,,,Setiausaha Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2010/stu-dr.jpg,,1301,9999992.0,575.0,
13,P001,Perlis,Padang Besar,YB Datuk,Zahidi Bin Zainul Abidin,1961.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P001.jpg,,1395,3630.0,247.0,
13,P002,Perlis,Kangar,YB Ir.,Shaharuddin Bin Ismail,1967.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P002.jpg,,1322,3633.0,248.0,
13,P003,Perlis,Arau,YB Dato' Seri Dr.,Shahidan Bin Kassim,1951.0,male,bumiputera,BN - UMNO,Menteri Di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P003.jpg,,1324,1665.0,13.0,
13,P004,Kedah,Langkawi,YB Dato' Ir.,Nawawi Bin Ahmad,1961.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P004.jpg,,1257,3635.0,249.0,
13,P005,Kedah,Jerlun,YB Dato' Wira,Othman Bin Aziz,1959.0,male,bumiputera,BN - UMNO,Timbalan Menteri Kewangan I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P005.jpg,,1283,3638.0,250.0,
13,P006,Kedah,Kubang Pasu,YB Dato' Sri,Mohd Johari Bin Baharum,1954.0,male,bumiputera,BN - UMNO,Timbalan Menteri Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P006.jpg,,605,3290.0,101.0,
13,P007,Kedah,Padang Terap,YB Dato' Seri,Mahdzir Bin Khalid,1961.0,male,bumiputera,BN - UMNO,Menteri Pendidikan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P007.jpg,,1178,3641.0,251.0,
13,P008,Kedah,Pokok Sena,YB Dato' Haji,Mahfuz Haji Omar,1958.0,male,bumiputera,PAS > AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P008.jpg,,502,2928.0,75.0,
13,P009,Kedah,Alor Setar,YB Tuan,Gooi Hsiao-Leung,1973.0,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P009.jpg,,1094,3294.0,103.0,
13,P010,Kedah,Kuala Kedah,YB Dr.,Azman Ismail,1961.0,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P010.jpg,,1056,3409.0,153.0,
13,P011,Kedah,Pendang,YB Dato' Wira,Othman Bin Abdul,1951.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P011.jpg,,697,1676.0,14.0,
13,P012,Kedah,Jerai,YB Mejar Jeneral Dato' Seri,Jamil Khir bin Baharom (B),1962.0,male,bumiputera,BN - UMNO,Menteri Di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P012.jpg,,1126,3646.0,252.0,
13,P013,Kedah,Sik,YB Dr.,Mansor Bin Abdul Rahman,1961.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P013.jpg,,1183,3647.0,253.0,
13,P014,Kedah,Merbok,YB Prof. Dr.,Ismail Bin Daut,1956.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P014.jpg,,1119,3648.0,254.0,
13,P015,Kedah,Sungai Petani,YB Dato',Johari bin Abdul,1955.0,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P015.jpg,,1130,3304.0,108.0,
13,P016,Kedah,Baling,YB Dato' Sri,Abdul Azeez Bin Abdul Rahim,1967.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P016.jpg,,1001,3305.0,109.0,
13,P017,Kedah,Padang Serai,YB Tuan,N. Surendran A/L Nagarajan,1967.0,male,indian,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P017.jpg,,1253,3656.0,256.0,
13,P018,Kedah,Kulim Bandar Baharu,YB Dato',Abd Aziz Bin Sheikh Fadzir,1963.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P018.jpg,,997,3310.0,113.0,
13,P019,Kelantan,Tumpat,YB Dato',Kamarudin Jaffar,1952.0,male,bumiputera,PAS > PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P019.jpg,,406,3311.0,114.0,
13,P020,Kelantan,Pengkalan Chepa,YB Dr.,Izani Bin Husin,1963.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P020.jpg,,1122,3659.0,257.0,
13,P021,Kelantan,Kota Bharu,YB Dato',Takiyuddin Bin Hassan,1962.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P021.jpg,,1351,3661.0,258.0,
13,P022,Kelantan,Pasir Mas,YB Tuan,Nik Mohamad Abduh Bin Nik Abdul Aziz,1970.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P022.jpg,,1262,3663.0,259.0,
13,P023,Kelantan,Rantau Panjang,YB Puan Hajah,Siti Zailah binti Mohd Yusoff,1963.0,female,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P023.jpg,,1336,3318.0,117.0,
13,P024,Kelantan,Kubang Kerian,YB Tuan,Ahmad Baihaki Bin Atiqullah,1974.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P024.jpg,,1015,3665.0,260.0,
13,P025,Kelantan,Bachok,YB Tuan,Ahmad Marzuk Shaary,1976.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P025.jpg,,1029,3667.0,261.0,
13,P026,Kelantan,Ketereh,YB Tan Sri Datuk Seri Panglima Haji,Annuar Bin Musa,1956.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P026.jpg,,140,3324.0,119.0,
13,P027,Kelantan,Tanah Merah,YB Dato' Sri,Ikmal Hisham Bin Abdul Aziz,1965.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P027.jpg,,1116,3670.0,262.0,
13,P028,Kelantan,Pasir Puteh,YB Dato' Dr.,Nik Mazian Bin Nik Mohamad,1959.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P028.jpg,,1261,3672.0,263.0,
13,P029,Kelantan,Machang,YB Datuk,Ahmad Jazlan Bin Yaakub,1965.0,male,bumiputera,BN - UMNO,Timbalan Menteri Kemajuan Luar Bandar dan Wilayah,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P029.jpg,,1026,3673.0,264.0,
13,P030,Kelantan,Jeli,YB Dato' Sri,Mustapa bin Mohamed,1951.0,male,bumiputera,BN - UMNO,Menteri Perdagangan Antarabangsa dan Industri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/jeli.jpg,,649,2333.0,42.0,
13,P031,Kelantan,Kuala Krai,YB Dr.,Mohd. Hatta Md. Ramli,1957.0,male,bumiputera,PAS > AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P031.jpg,,1239,3333.0,123.0,
13,P032,Kelantan,Gua Musang,YB,Tengku Razaleigh Hamzah,1937.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P032.jpg,,748,872.0,3.0,
13,P033,Terengganu,Besut,YB Dato' Seri Haji,Idris Bin Jusoh,1956.0,male,bumiputera,BN - UMNO,Menteri Pendidikan Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P033.jpg,,343,3676.0,265.0,
13,P034,Terengganu,Setiu,YB Datuk,Che Mohamad Zulkifly Bin Jusoh,1960.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P034.jpg,,1067,3678.0,266.0,
13,P035,Terengganu,Kuala Nerus,YB Dato` Dr.,Mohd Khairuddin Bin Aman Razali,1974.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P035.jpg,,1220,3680.0,267.0,
13,P036,Terengganu,Kuala Terengganu,YB Dato',Raja Kamarul Bahrin Shah Bin Raja Ahmad,1955.0,male,bumiputera,PAS > AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P036.jpg,,1288,3682.0,268.0,
13,P037,Terengganu,Marang,YB Dato' Seri Haji,Abdul Hadi Awang,1947.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P037.jpg,,25,1712.0,16.0,
13,P038,Terengganu,Hulu Terengganu,YB Dato' Sri,Jailani Bin Johari,1966.0,male,bumiputera,BN - UMNO,Timbalan Menteri Komunikasi dan Multimedia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P038.jpg,,1123,3684.0,269.0,
13,P039,Terengganu,Dungun,YB Tuan Haji,Wan Hassan Bin Mohd Ramli,1958.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P039.jpg,,1366,3686.0,270.0,
13,P040,Terengganu,Kemaman,YB Dato' Sri,Ahmad Shabery Bin Cheek,1959.0,male,bumiputera,BN - UMNO,Menteri Pertanian dan Industri Asas Tani,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P040.jpg,,113,2986.0,79.0,
13,P041,Pulau Pinang,Kepala Batas,YB Dato' Sri,Reezal Merican Bin Naina Merican,1973.0,male,bumiputera,BN - UMNO,Timbalan Menteri Luar Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P041.jpg,,1294,3689.0,271.0,
13,P042,Pulau Pinang,Tasek Gelugor,YB Datuk Haji,Shabudin Bin Yahaya,1966.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P042.jpg,,1320,3692.0,272.0,
13,P043,Pulau Pinang,Bagan,YB Tuan,Lim Guan Eng,1961.0,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P043.jpg,,461,1839.0,19.0,
13,P044,Pulau Pinang,Permatang Pauh,Y.B. Dato' Seri,Anwar bin Ibrahim,1952.0,male,bumiputera,PKR,,,,hilang kelayakan,141,4901.0,513.0,
13,P044,Pulau Pinang,Permatang Pauh,YB Dato` Seri Dr.,Wan Azizah binti Wan Ismail,1952.0,female,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/wan_azizah.jpg,,920,4901.0,513.0,
13,P045,Pulau Pinang,Bukit Mertajam,YB Tuan,Sim Chee Keong,1982.0,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/STEVEN-SIM.jpg,,1329,3699.0,273.0,
13,P046,Pulau Pinang,Batu Kawan,YB Puan,Kasthuriraani a/p Patto,1980.0,female,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P046.jpg,,1144,3701.0,274.0,
13,P047,Pulau Pinang,Nibong Tebal,YB Dato',Mansor Bin Othman,1950.0,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P047.jpg,,1184,3705.0,275.0,
13,P048,Pulau Pinang,Bukit Bendera,YB Tuan,Zairil Khir Johari,1983.0,male,bumiputera,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P048.jpg,,1399,3706.0,276.0,
13,P049,Pulau Pinang,Tanjong,YB Tuan,Ng Wei Aik,1978.0,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P049.jpg,,1258,3708.0,277.0,
13,P050,Pulau Pinang,Jelutong,YB Tuan,Jeff Ooi Chuan Aun,1956.0,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P050.jpg,,1127,3361.0,134.0,
13,P051,Pulau Pinang,Bukit Gelugor,Y.B. Tuan,Karpal Singh a/l Ram Singh,1941.0,male,other,DAP,,,,death,412,848.0,2.0,
13,P051,Pulau Pinang,Bukit Gelugor,YB Tuan,Ramkarpal Singh a/l Karpal Singh,1976.0,male,other,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/Ramkarpal_Singh.jpg,,1291,4080.0,361.0,
13,P052,Pulau Pinang,Bayan Baru,YB Tuan,Sim Tze Tzin,1976.0,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P052.jpg,,1331,3712.0,278.0,
13,P053,Pulau Pinang,Balik Pulau,YB Dato' Seri Dr.,Hilmi Bin Yahaya,1949.0,male,bumiputera,BN - UMNO,Timbalan Menteri Kesihatan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P053.jpg,,317,3714.0,279.0,
13,P054,Perak,Gerik,YB Dato',Hasbullah Bin Osman,1957.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P054.jpg,,1105,3717.0,281.0,
13,P055,Perak,Lenggong,YB Dato' Dr.,Shamsul Anuar bin Haji Nasarah,1967.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P055.jpg,,1326,3369.0,137.0,
13,P056,Perak,Larut,YB Dato' Seri,Hamzah bin Zainudin,1957.0,male,bumiputera,BN - UMNO,"Menteri Perdagangan Dalam Negeri, Koperasi dan Kepenggunaan",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P056.jpg,,1098,3371.0,138.0,
13,P057,Perak,Parit Buntar,YB Dato' Dr.,Mujahid bin Yusof Rawa,1965.0,male,bumiputera,PAS > AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P057.jpg,,1248,2990.0,80.0,
13,P058,Perak,Bagan Serai,YB Dato' Dr. Haji,Noor Azmi Bin Ghazali,1962.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P058.jpg,,1268,3724.0,282.0,
13,P059,Perak,Bukit Gantang,YB Tuan,Idris Bin Haji Ahmad,1964.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P059.jpg,,1114,2922.0,74.0,
13,P060,Perak,Taiping,YB Tuan,Nga Kor Ming,1972.0,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P060.jpg,,1259,3376.0,140.0,
13,P061,Perak,Padang Rengas,YB Dato' Seri,Mohamed Nazri Bin Abdul Aziz,1954.0,male,bumiputera,BN - UMNO,Menteri Pelancongan Dan Kebudayaan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P061.jpg,,560,2368.0,43.0,
13,P062,Perak,Sungai Siput,YB Dr.,Michael Jeyakumar Devaraj,1955.0,male,indian,PSM,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P062.jpg,,1194,3019.0,82.0,
13,P063,Perak,Tambun,YB Dato' Seri Haji,Ahmad Husni bin Mohamad Hanadzlah,1953.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P063.jpg,,109,3380.0,141.0,
13,P064,Perak,Ipoh Timur,YB Tuan,Su Keong Siong,1967.0,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P064.jpg,,1341,3730.0,283.0,
13,P065,Perak,Ipoh Barat,YB Tuan,M. Kulasegaran,1957.0,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P065.jpg,,490,3383.0,142.0,
13,P066,Perak,Batu Gajah,YB Tuan,Sivakumar Varatharaju Naidu,1971.0,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P066.jpg,,1337,3733.0,284.0,
13,P067,Perak,Kuala Kangsar,Datuk Ar.,Wan Mohammad Khair-il Anuar Wan Ahmad,1960.0,male,bumiputera,BN - UMNO,,,,death,1367,3736.0,285.0,
13,P067,Perak,Kuala Kangsar,YB Datin,Mastura Binti Tan Sri Dato' Mohd Yazid,1962.0,female,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/DATIN MASTURA.JPG,,1189,4109.0,367.0,
13,P068,Perak,Beruas,YB Dato',Ngeh Koo Ham,1962.0,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P068.jpg,,1260,2081.0,26.0,
13,P069,Perak,Parit,YB Dato' Haji,Mohd Zaim Bin Abu Hasan,1951.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P069.jpg,,1237,3738.0,286.0,
13,P070,Perak,Kampar,YB Dr.,Ko Chung Sen,1969.0,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P070.jpg,,1155,3740.0,287.0,
13,P071,Perak,Gopeng,YB Dr.,Lee Boon Chye,1960.0,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P071.jpg,,1160,3391.0,145.0,
13,P072,Perak,Tapah,YB Datuk Seri,M. Saravanan,1968.0,male,indian,BN - MIC,Timbalan Menteri Belia Dan Sukan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/DATUK M SARAVANAN.png,,1176,3393.0,146.0,
13,P073,Perak,Pasir Salak,YB Dato' Sri Haji,Tajuddin bin Abdul Rahman,1948.0,male,bumiputera,BN - UMNO,Timbalan Menteri Pertanian dan Industri Asas Tani,,https://www.parlimen.gov.my/images/webuser/ahli/2013/pasirsalak-s.jpg,,1350,3395.0,147.0,
13,P074,Perak,Lumut,YB Laksamana Pertama Haji,Mohamad Imran Bin Abdul Hamid (B),1955.0,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P074.jpg,,1199,3745.0,288.0,
13,P075,Perak,Bagan Datuk,YAB Dato' Seri Dr.,Ahmad Zahid Bin Hamidi,1953.0,male,bumiputera,BN - UMNO,Timbalan Perdana Menteri / Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P075.jpg,,117,2393.0,44.0,
13,P076,Perak,Telok Intan,YB Datuk Seri,Mah Siew Keong,1962.0,male,chinese,BN - GERAKAN,Menteri Perusahaan Perladangan dan Komoditi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/teluk intan.jpg,,498,2709.0,61.0,
13,P076,Perak,Telok Intan,,Seah Leong Peng,1967.0,male,chinese,DAP,,,,death,1318,3746.0,289.0,
13,P077,Perak,Tanjong Malim,YB Dato' Seri,Ong Ka Chuan,1955.0,male,chinese,BN - MCA,Menteri Perdagangan Antarabangsa dan Industri II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P077.jpg,,1278,3399.0,149.0,
13,P078,Pahang,Cameron Highlands,YB Datuk Seri,Palanivel a/l K. Govindasamy,1949.0,male,indian,BN - MIC,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P078.jpg,,1286,2113.0,27.0,
13,P079,Pahang,Lipis,YB Dato' Haji,Abdul Rahman Bin Mohamad,1962.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P079.jpg,,1007,3752.0,290.0,
13,P080,Pahang,Raub,YB Dato',Mohd Ariff Sabri Bin Abdul Aziz,1957.0,male,bumiputera,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P080.jpg,,1208,3754.0,291.0,
13,P081,Pahang,Jerantut,YB Dato' Haji,Ahmad Nazlan Bin Idris,1958.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P081.jpg,,1030,3756.0,292.0,
13,P082,Pahang,Indera Mahkota,YB Dato',Fauzi Abdul Rahman,1947.0,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P082.jpg,,255,2404.0,45.0,
13,P083,Pahang,Kuantan,YB Puan Hajah,Fuziah binti Salleh,1959.0,female,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P083.jpg,,1089,2716.0,62.0,
13,P085,Pahang,Pekan,YAB Dato' Sri,Mohd. Najib bin Tun Haji Abdul Razak,1954.0,male,bumiputera,BN - UMNO,Perdana Menteri Malaysia/Menteri Kewangan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P085.jpg,,587,1216.0,6.0,
13,P086,Pahang,Maran,YB Dato' Sri Haji,Ismail bin Abd. Muttalib,1955.0,male,bumiputera,BN - UMNO,Timbalan Menteri Sumber Manusia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P086.jpg,,352,3413.0,155.0,
13,P087,Pahang,Kuala Krau,YB Dato' Sri Haji,Ismail bin Mohamed Said,1966.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P087.jpg,,353,1613.0,10.0,
13,P088,Pahang,Temerloh,YB Tuan Haji,Nasrudin Bin Hassan,1971.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P088.jpg,,1255,3414.0,156.0,
13,P089,Pahang,Bentong,YB Dato' Sri,Liow Tiong Lai,1962.0,male,chinese,BN - MCA,Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P089.jpg,,481,2721.0,63.0,
13,P090,Pahang,Bera,YB Dato' Sri,Ismail Sabri Bin Yaakob,1960.0,male,bumiputera,BN - UMNO,Menteri Kemajuan Luar Bandar dan Wilayah,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P090.jpg,,358,3061.0,83.0,
13,P091,Pahang,Rompin,YB Dato' Seri Dr. Haji,Jamaludin bin Dato' Mohd Jarjis,1952.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/jamaludin.mohd jarjis[1].jpg,death,362,3420.0,158.0,
13,P091,Pahang,Rompin,YB Dato` Sri,Hasan bin Arifin,1953.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/rompin.jpg,,1101,4157.0,373.0,
13,P092,Selangor,Sabak Bernam,YB Datuk Haji,Mohd Fasiah Bin Mohd Fakeh,1956.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P092.jpg,,1212,3768.0,294.0,
13,P093,Selangor,Sungai Besar,Y.B. Dato',Noriah binti Kasnon,1964.0,female,bumiputera,BN - UMNO,,,,death,680,3422.0,160.0,
13,P093,Selangor,Sungai Besar,YB Tuan,Budiman Bin Mohd Zohdi,1972.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/YB Budiman bin Mohd Zohdi.jpg,,1059,4161.0,375.0,
13,P094,Selangor,Hulu Selangor,YB Datuk,P. Kamalanathan a/l P. Panchanathan,1966.0,male,indian,BN - MIC,Timbalan Menteri Pendidikan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P094.jpg,,1284,3772.0,296.0,
13,P095,Selangor,Tanjong Karang,YB Tan Sri,Noh Bin Haji Omar,1958.0,male,bumiputera,BN - UMNO,"Menteri Kesejahteraan Bandar, Perumahan dan Kerajaan Tempatan",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P095.jpg,,677,2416.0,47.0,
13,P096,Selangor,Kuala Selangor,YB Dato' Sri Dr. Haji,Irmohizam Bin Haji Ibrahim,1976.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P096.jpg,,1117,3775.0,297.0,
13,P097,Selangor,Selayang,YB Tuan,William Leong Jee Keen,1957.0,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P097.jpg,,1374,3427.0,162.0,
13,P098,Selangor,Gombak,YB Dato' Seri,Mohamed Azmin bin Ali,1965.0,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P098.jpg,,1202,3428.0,163.0,
13,P099,Selangor,Ampang,YB Puan,Zuraida binti Kamaruddin,1958.0,female,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P099.jpg,,1407,3431.0,164.0,
13,P100,Selangor,Pandan,YB Tuan,Mohd Rafizi Ramli,1977.0,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P100.jpg,,1228,3779.0,298.0,
13,P101,Selangor,Hulu Langat,YB Dr.,Che Rosli Bin Che Mat,1952.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P101.jpg,,1068,3433.0,165.0,
13,P102,Selangor,Serdang,YB Dr.,Ong Kian Ming,1976.0,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P102.jpg,,1279,3783.0,299.0,
13,P103,Selangor,Puchong,YB Tuan,Gobind Singh Deo,1973.0,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P103.jpg,,1093,3436.0,167.0,
